Cod_comuna_x;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;I2 - Analfabetismo;I1 - Bajo logro educativo;I3 - Inasistencia escolar;I5 - Barreras a servicios para cuidado de la primera infancia;I4 - Rezago escolar;I6 - Trabajo infantil;I8 - Trabajo informal;I9 - Sin aseguramiento en salud;I10 - Barreras de acceso a servicios de salud;I7 - Desempleo de larga duracion;I12 - Inadecuada eliminacion de excretas;I13 - Material inadecuado de pisos;I14 - Material inadecuado de paredes exteriores;I11 - Sin acceso a fuentes de agua mejorada;I15 - Hacinamiento critico;personas
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;10
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;32
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;11
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;12
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;0;0;0;0;0;1;20
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;13
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;0;1;1;0;0;1;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;0;0;1;0;0;0;0;1;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;10
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;1
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;1;0;0;1;1;0;1;0;0;1;0;7
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;1;0;1;0;1;0;0;1;0;0;0;0;1;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;6
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;12
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;9
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;0;0;1;0;0;1;1;0;0;1;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;4
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;0;1;0;1;0;0;1;0;0;0;0;1;3
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;1
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;1;0;0;1;1;0;1;0;0;0;0;0;2
1;14;CAFE MADRID;1-CAFE MADRID;CAFE MADRID;SI;1;1;0;1;0;0;1;1;0;1;0;0;1;0;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;23
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;11
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;10
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;8
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;1;0;1;0;0;1;0;1;1;1;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;0;1;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;1;0;0;1;0;0;1;0;1;1;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;1;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;24
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;1;11
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;32
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;32
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;15
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;0;10
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;22
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;1;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;1;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;1;6
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;1;0;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;0;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;0;1;0;1;0;0;1;1;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;0;1;0;0;1;0;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;1;0;1;0;0;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;1;0;0;1;0;0;1;0;1;1;0;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;0;1;1;0;1;1;0;0;0;0;0;0;1;7
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;1;8
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;5
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;0;1;0;1;0;0;1;1;1;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;1;0;0;0;1;0;0;1;1;1;1;1;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;8
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;0;0;1;1;1;1;0;1
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;9
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;0;1;1;0;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;3
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;0;0;0;1;0;1;1;0;0;0;0;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;4
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;2
1;15;CAFE MADRID LA PLAYA;1-CAFE MADRID LA PLAYA;0;0;1;1;1;0;1;0;1;0;0;0;1;0;1;1;1;6
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;4
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;6
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;3
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;3
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;3
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;3
1;19;CAFE MADRID LA LOMA;1-CAFE MADRID LA LOMA;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;2
