Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;ind_recibe_comida;personas
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;1;9
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;9;148
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;1;1
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;9;3
13;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;13-EL VENADO DE ORO MORRORRICO;0;0;9;1
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;1;24
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;2;1
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;9;221
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;9;3
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;1;1
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;9;2
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;1;26
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;9;280
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;1;2
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;9;6
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;1;3
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;9;25
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;0;9;2
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;9;11
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;1;6
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;9;102
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;1;1
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;9;13
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;1;6
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;9;53
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;0;1;19
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;0;9;251
13;0;SIN CORREGIMIENTO;132;MEJORAS PUBLICAS;13-MEJORAS PUBLICAS;0;0;9;6
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;0;1;3
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;0;9;10
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;0;9;3
13;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;13-ALFONSO LOPEZ;0;0;9;3
13;0;SIN CORREGIMIENTO;143;LA JOYA;13-LA JOYA;0;0;9;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;0;1;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;0;9;8
13;0;SIN CORREGIMIENTO;154;EL PANTANO II;13-EL PANTANO II;0;0;9;5
13;0;SIN CORREGIMIENTO;164;MUTIS;13-MUTIS;0;0;9;1
13;0;SIN CORREGIMIENTO;173;ESTORAQUES;13-ESTORAQUES;0;0;1;1
13;0;SIN CORREGIMIENTO;173;ESTORAQUES;13-ESTORAQUES;0;0;9;11
13;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;13-SAN GERARDO I Y II;0;0;9;4
13;0;SIN CORREGIMIENTO;179;COLOMBIA;13-COLOMBIA;0;0;9;5
13;0;SIN CORREGIMIENTO;182;BUCARAMANGA;13-BUCARAMANGA;0;0;1;2
13;0;SIN CORREGIMIENTO;182;BUCARAMANGA;13-BUCARAMANGA;0;0;9;2
13;0;SIN CORREGIMIENTO;184;LAURELES;13-LAURELES;0;0;1;3
13;0;SIN CORREGIMIENTO;184;LAURELES;13-LAURELES;0;0;9;9
13;0;SIN CORREGIMIENTO;196;AFRIKA;13-AFRIKA;ASENTAMIENTO EL AFRICA;0;9;2
13;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;13-ANTONIA SANTOS SUR;0;0;1;2
13;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;13-ANTONIA SANTOS SUR;0;0;9;7
13;0;SIN CORREGIMIENTO;202;SAN PEDRO;13-SAN PEDRO;0;0;1;1
13;0;SIN CORREGIMIENTO;202;SAN PEDRO;13-SAN PEDRO;0;0;9;4
13;0;SIN CORREGIMIENTO;222;PROVENZA;13-PROVENZA;0;0;9;2
13;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"13-LUZ DE SALVACION BAJO		";0;0;9;5
13;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;13-MANUELA BELTRAN ;0;0;1;1
13;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;13-MANUELA BELTRAN ;0;0;9;1
13;0;SIN CORREGIMIENTO;274;BOLIVAR;13-BOLIVAR;0;0;9;45
13;0;SIN CORREGIMIENTO;278;12 DE OCTUBRE;13-12 DE OCTUBRE;0;0;9;10
13;0;SIN CORREGIMIENTO;322;QUINTA BRIGADA;13-QUINTA BRIGADA;0;0;1;2
13;0;SIN CORREGIMIENTO;322;QUINTA BRIGADA;13-QUINTA BRIGADA;0;0;9;97
13;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;13-LUZ DE SALVACION ALTO;0;0;9;3
13;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;13-CAMPESTRE NORTE ;0;0;9;3
13;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;13-BRISAS DE PROVENZA ;0;0;9;3
13;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;13-GRANJAS REAGAN;0;0;9;1
13;0;SIN CORREGIMIENTO;345;PASEO DE LA FERIA;13-PASEO DE LA FERIA;0;0;9;1
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;1;1
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;9;14
13;0;SIN CORREGIMIENTO;999999;BARRIO_S4;13-BARRIO_S4;0;0;9;3
14;0;SIN CORREGIMIENTO;0;BARRIO_S4;14-BARRIO_S4;0;0;1;1
14;0;SIN CORREGIMIENTO;0;BARRIO_S4;14-BARRIO_S4;0;0;9;2
14;0;SIN CORREGIMIENTO;40;MIRAMAR;14-MIRAMAR;0;0;9;2
14;0;SIN CORREGIMIENTO;102;LOS PINOS;14-LOS PINOS;0;0;9;3
14;0;SIN CORREGIMIENTO;103;LA FLORA MORRORRICO;14-LA FLORA MORRORRICO;0;0;9;2
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;1;29
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;9;361
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;1;24
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;9;316
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;1;5
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;2;1
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;9;38
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;1;129
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;2;2
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;9;1131
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;1;55
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;2;2
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;9;709
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;1;36
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;9;385
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;1;108
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;2;2
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;9;1070
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;1;328
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;2;7
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;9;3141
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;1;145
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;2;1
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;9;1368
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;1;323
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;2;3
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;9;3133
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;1;228
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;2;4
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;9;2453
14;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;14-ALFONSO LOPEZ;0;0;9;1
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;1;121
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;2;1
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;9;1185
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;1;53
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;2;1
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;9;509
15;0;SIN CORREGIMIENTO;82;GIRARDOT;15-GIRARDOT;0;0;9;1
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;1;15
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;9;243
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;1;1
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;9;13
15;0;SIN CORREGIMIENTO;139;MERCEDES;15-MERCEDES;0;0;9;6
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;1;15
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;9;110
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;1;3
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;9;33
15;0;SIN CORREGIMIENTO;143;LA JOYA;15-LA JOYA;0;0;9;1
15;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;15-CHORRERAS DE DON JUAN;0;0;9;5
15;0;SIN CORREGIMIENTO;274;BOLIVAR;15-BOLIVAR;0;0;9;2
16;0;SIN CORREGIMIENTO;203;SAN MARTIN;16-SAN MARTIN;0;0;9;3
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;1;17
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;9;183
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;1;11
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;9;160
16;0;SIN CORREGIMIENTO;215;PORTON DEL TEJAR;16-PORTON DEL TEJAR;0;0;9;4
16;0;SIN CORREGIMIENTO;216;ALTOS DEL CACIQUE;16-ALTOS DEL CACIQUE;0;0;9;10
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;1;1
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;9;7
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;1;27
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;9;290
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;1;2
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;9;26
16;0;SIN CORREGIMIENTO;315;LAGOS DEL CACIQUE;16-LAGOS DEL CACIQUE;0;0;9;7
16;0;SIN CORREGIMIENTO;341;BOSQUE DEL CACIQUE;16-BOSQUE DEL CACIQUE;0;0;1;3
16;0;SIN CORREGIMIENTO;341;BOSQUE DEL CACIQUE;16-BOSQUE DEL CACIQUE;0;0;9;33
17;0;SIN CORREGIMIENTO;110;MORRORRICO;17-MORRORRICO;0;0;9;2
17;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;17-QUINTA ESTRELLA;0;0;9;2
17;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;17-CIUDADELA REAL DE MINAS ;0;0;9;8
17;0;SIN CORREGIMIENTO;164;MUTIS;17-MUTIS;0;0;1;48
17;0;SIN CORREGIMIENTO;164;MUTIS;17-MUTIS;0;0;9;605
17;0;SIN CORREGIMIENTO;165;BRISAS DEL MUTIS;17-BRISAS DEL MUTIS;0;0;1;3
17;0;SIN CORREGIMIENTO;165;BRISAS DEL MUTIS;17-BRISAS DEL MUTIS;0;0;2;1
17;0;SIN CORREGIMIENTO;165;BRISAS DEL MUTIS;17-BRISAS DEL MUTIS;0;0;9;54
17;0;SIN CORREGIMIENTO;166;MONTERREDONDO;17-MONTERREDONDO;0;0;1;102
17;0;SIN CORREGIMIENTO;166;MONTERREDONDO;17-MONTERREDONDO;0;0;2;1
17;0;SIN CORREGIMIENTO;166;MONTERREDONDO;17-MONTERREDONDO;0;0;9;1083
17;0;SIN CORREGIMIENTO;168;FUNDADORES I Y II;17-FUNDADORES I Y II;0;0;1;1
17;0;SIN CORREGIMIENTO;168;FUNDADORES I Y II;17-FUNDADORES I Y II;0;0;9;11
17;0;SIN CORREGIMIENTO;170;MANZANARES;17-MANZANARES;0;0;1;2
17;0;SIN CORREGIMIENTO;170;MANZANARES;17-MANZANARES;0;0;9;30
17;0;SIN CORREGIMIENTO;172;PRADOS DEL MUTIS;17-PRADOS DEL MUTIS;0;0;1;3
17;0;SIN CORREGIMIENTO;172;PRADOS DEL MUTIS;17-PRADOS DEL MUTIS;0;0;9;79
17;0;SIN CORREGIMIENTO;173;ESTORAQUES;17-ESTORAQUES;ESTORAQUES;SI;1;264
17;0;SIN CORREGIMIENTO;173;ESTORAQUES;17-ESTORAQUES;ESTORAQUES;SI;2;6
17;0;SIN CORREGIMIENTO;173;ESTORAQUES;17-ESTORAQUES;ESTORAQUES;SI;9;2989
17;0;SIN CORREGIMIENTO;174;EL BUENO;17-EL BUENO;0;0;9;8
17;0;SIN CORREGIMIENTO;176;LOS HEROES;17-LOS HEROES;0;0;1;8
17;0;SIN CORREGIMIENTO;176;LOS HEROES;17-LOS HEROES;0;0;9;82
17;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;17-EL RETIRO MORRORRICO;0;0;1;2
17;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;17-EL RETIRO MORRORRICO;0;0;9;3
17;0;SIN CORREGIMIENTO;363;LA GRAN LADERA;17-LA GRAN LADERA;0;0;1;61
17;0;SIN CORREGIMIENTO;363;LA GRAN LADERA;17-LA GRAN LADERA;0;0;9;533
99;0;SIN CORREGIMIENTO;0;BARRIO_S4;99-BARRIO_S4;0;0;1;27
99;0;SIN CORREGIMIENTO;0;BARRIO_S4;99-BARRIO_S4;0;0;9;177
99;1;CORREGIMIENTO UNO;0;BARRIO_S4;99-BARRIO_S4;0;0;1;396
99;1;CORREGIMIENTO UNO;0;BARRIO_S4;99-BARRIO_S4;0;0;2;5
99;1;CORREGIMIENTO UNO;0;BARRIO_S4;99-BARRIO_S4;0;0;9;4066
99;2;CORREGIMIENTO DOS;0;BARRIO_S4;99-BARRIO_S4;0;0;1;136
99;2;CORREGIMIENTO DOS;0;BARRIO_S4;99-BARRIO_S4;0;0;2;4
99;2;CORREGIMIENTO DOS;0;BARRIO_S4;99-BARRIO_S4;0;0;9;1831
99;3;CORREGIMIENTO TRES;0;BARRIO_S4;99-BARRIO_S4;0;0;1;282
99;3;CORREGIMIENTO TRES;0;BARRIO_S4;99-BARRIO_S4;0;0;2;4
99;3;CORREGIMIENTO TRES;0;BARRIO_S4;99-BARRIO_S4;0;0;9;3013
