Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;I1 - Bajo logro educativo;I2 - Analfabetismo;I3 - Inasistencia escolar;I4 - Rezago escolar;I5 - Barreras a servicios para cuidado de la primera infancia;I6 - Trabajo infantil;I7 - Desempleo de larga duracion;I8 - Trabajo informal;I9 - Sin aseguramiento en salud;I15 - Hacinamiento critico;personas
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;0;1;1;0;0;0;1;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;0;1;1;0;0;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;0;1;1;0;1;1;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;0;1;1;0;1;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;0;1;1;1;0;1;1;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;1;0;0;0;0;0;0;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;1;0;0;0;0;1;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;0;1;1;1;0;0;1;1;1;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;0;0;0;0;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;0;0;0;1;0;0;42
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;0;0;0;1;0;1;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;0;0;1;1;0;0;32
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;1;0;0;0;1;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;1;0;0;1;1;0;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;0;1;0;1;1;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;1;0;0;0;1;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;1;0;0;0;1;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;0;1;1;0;1;1;1;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;1;1;0;0;0;1;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;1;1;1;1;1;0;0;1;1;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;0;0;0;0;0;0;71
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;0;0;0;0;0;1;19
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;0;0;0;1;0;0;67
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;0;0;0;1;0;1;14
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;0;0;1;1;0;0;18
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;0;0;1;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;0;0;1;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;0;1;1;0;27
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;0;1;1;1;18
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;1;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;0;1;0;1;1;1;0;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;0;0;0;0;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;0;0;0;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;0;1;0;0;19
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;0;1;0;1;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;1;1;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;0;0;1;1;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;0;1;1;0;0;0;1;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;1;0;1;0;0;1;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;1;1;0;0;0;1;0;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;0;1;1;0;0;1;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;0;1;0;0;0;0;1;1;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;0;0;0;0;0;0;39
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;0;0;0;1;0;0;64
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;0;0;0;1;0;1;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;0;0;1;0;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;0;0;1;1;0;0;49
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;0;0;1;0;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;0;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;0;1;1;0;14
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;0;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;1;1;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;0;1;0;1;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;0;0;0;0;0;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;0;0;0;1;0;0;16
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;0;0;0;1;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;1;0;0;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;1;0;0;1;1;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;0;1;1;0;0;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;1;1;0;0;0;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;1;1;0;1;0;1;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;0;1;1;1;0;0;1;1;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;0;0;0;0;0;0;19
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;0;0;0;1;0;0;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;0;0;0;1;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;0;0;1;1;0;0;15
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;1;0;0;0;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;1;0;0;1;1;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;0;1;0;1;1;1;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;1;0;0;0;0;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;1;0;0;1;1;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;1;1;0;1;1;0;0;1;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;0;0;0;0;574
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;0;0;0;1;157
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;0;1;0;0;632
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;0;1;0;1;271
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;1;0;0;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;1;1;0;0;201
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;0;0;1;1;0;1;21
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;0;0;0;18
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;0;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;0;1;0;130
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;0;1;1;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;1;0;0;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;1;0;1;15
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;1;1;0;254
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;0;1;1;1;104
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;1;0;1;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;1;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;1;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;1;1;1;0;37
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;0;1;0;1;1;1;1;23
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;0;0;0;0;92
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;0;0;0;1;27
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;0;1;0;0;163
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;0;1;0;1;97
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;1;0;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;1;1;0;0;57
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;0;0;1;1;0;1;18
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;0;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;0;1;0;30
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;1;0;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;1;0;1;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;1;1;0;61
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;0;1;1;1;20
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;1;1;1;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;0;1;1;0;1;1;1;1;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;0;0;0;0;0;0;12
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;0;0;0;1;0;0;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;0;0;0;1;0;1;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;0;0;1;1;0;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;1;0;0;0;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;1;0;0;1;1;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;0;1;0;1;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;1;0;0;0;0;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;1;0;0;0;1;0;0;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;1;0;0;0;1;0;1;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;1;1;0;0;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;0;1;1;1;0;1;1;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;1;0;0;0;0;0;0;0;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;1;0;0;0;0;0;1;0;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;0;1;0;0;0;0;1;1;0;0;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;0;0;0;0;344
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;0;0;0;1;82
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;0;1;0;0;708
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;0;1;0;1;228
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;1;0;0;0;25
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;1;0;0;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;1;1;0;0;389
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;0;1;1;0;1;32
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;0;1;0;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;0;0;0;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;0;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;0;1;0;72
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;0;1;1;39
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;1;0;0;22
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;1;1;0;183
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;0;1;1;1;66
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;1;0;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;1;0;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;1;1;0;1;11
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;1;1;1;0;61
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;0;1;0;1;1;1;1;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;0;0;0;0;48
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;0;0;0;1;28
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;0;1;0;0;237
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;0;1;0;1;150
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;1;0;0;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;1;1;0;0;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;0;0;1;1;0;1;39
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;0;0;1;0;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;0;0;1;1;11
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;0;1;0;1;14
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;0;1;1;0;75
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;0;1;1;1;15
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;1;1;1;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;0;1;1;0;1;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;0;0;0;0;0;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;0;0;0;0;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;0;0;0;1;0;0;21
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;0;0;0;1;0;1;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;0;0;1;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;0;1;0;0;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;0;0;0;0;0;1;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;0;0;0;1;0;0;23
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;0;0;0;1;0;1;37
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;0;0;1;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;0;0;1;1;0;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;0;0;1;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;0;0;1;1;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;0;1;0;0;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;0;1;1;0;11
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;0;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;1;0;1;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;1;1;1;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;0;1;1;1;0;1;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;0;0;0;0;74
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;0;0;0;1;15
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;0;1;0;0;117
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;0;1;0;1;26
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;1;0;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;1;1;0;0;93
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;0;0;1;1;0;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;0;0;0;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;0;0;1;0;21
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;0;0;1;1;6
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;0;1;1;0;40
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;0;1;1;1;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;1;1;1;0;34
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;0;1;0;1;1;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;0;0;0;0;0;0;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;0;0;0;0;0;1;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;0;0;0;1;0;0;17
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;0;0;0;1;0;1;31
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;0;0;1;1;0;0;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;1;0;0;1;0;0;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;1;0;0;1;1;1;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;0;1;1;0;1;1;1;1;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;1;0;0;0;0;1;0;1;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;1;1;0;0;0;1;0;1;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;1;1;1;1;1;0;1;1;1;0;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;0;0;0;0;0;0;20
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;0;0;0;1;0;0;35
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;0;0;0;1;0;1;20
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;0;0;1;1;0;0;11
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;1;0;0;0;0;0;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;1;0;0;0;1;1;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;1;0;0;1;1;0;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;0;0;0;0;1;0;0;1;1;1;3
