Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;ind_discap_ninguna;personas
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;0;1;179
9;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;9-LA PEDREGOSA;0;0;2;8
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;0;1;59
9;0;SIN CORREGIMIENTO;208;DIAMANTE I;9-DIAMANTE I;0;0;2;6
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;0;1;259
9;0;SIN CORREGIMIENTO;209;LAS CASITAS;9-LAS CASITAS;0;0;2;20
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;0;1;13
9;0;SIN CORREGIMIENTO;210;VILLA INES;9-VILLA INES;0;0;2;1
9;0;SIN CORREGIMIENTO;211;ASTURIAS;9-ASTURIAS;ASTURIAS II;0;1;4
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;0;1;162
9;0;SIN CORREGIMIENTO;213;LA LIBERTAD;9-LA LIBERTAD;0;0;2;19
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;0;1;3
9;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;9-MANUELA BELTRAN ;0;0;2;1
9;0;SIN CORREGIMIENTO;288;PORTOFINO;9-PORTOFINO;0;0;1;1
9;0;SIN CORREGIMIENTO;316;MIRADOR DE SAN LORENZO;9-MIRADOR DE SAN LORENZO;0;0;1;5
10;0;SIN CORREGIMIENTO;0;BARRIO_S4;10-BARRIO_S4;0;0;1;3
10;0;SIN CORREGIMIENTO;182;BUCARAMANGA;10-BUCARAMANGA;0;0;1;3
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;0;1;33
10;0;SIN CORREGIMIENTO;220;DIAMANTE II;10-DIAMANTE II;0;0;2;10
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;0;1;27
10;0;SIN CORREGIMIENTO;221;SAN LUIS;10-SAN LUIS;0;0;2;9
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;0;1;45
10;0;SIN CORREGIMIENTO;222;PROVENZA;10-PROVENZA;0;0;2;12
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;0;1;3361
10;0;SIN CORREGIMIENTO;225;EL CRISTAL;10-EL CRISTAL;0;0;2;246
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;0;1;1167
10;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;10-GRANJAS DE PROVENZA;0;0;2;64
10;0;SIN CORREGIMIENTO;227;GRANJAS DE JULIO RINCON;10-GRANJAS DE JULIO RINCON;0;0;1;1
10;0;SIN CORREGIMIENTO;228;EL ROCIO;10-EL ROCIO;0;0;2;1
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;0;1;114
10;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"10-LUZ DE SALVACION BAJO		";0;0;2;6
10;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;10-DELICIAS ALTAS Y BAJAS SUR;0;0;1;4
10;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;10-CIUDAD VENECIA ;0;0;1;4
10;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;10-CIUDAD VENECIA ;0;0;2;1
10;0;SIN CORREGIMIENTO;284;FONTANA;10-FONTANA;0;0;1;12
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;0;1;4
10;0;SIN CORREGIMIENTO;317;NUEVA FONTANA;10-NUEVA FONTANA;0;0;2;4
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;0;1;444
10;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;10-VIVEROS DE PROVENZA;0;0;2;19
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;0;1;1956
10;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;10-LUZ DE SALVACION ALTO;0;0;2;160
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;0;1;1288
10;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;10-BRISAS DE PROVENZA ;0;0;2;73
11;0;SIN CORREGIMIENTO;9;LAS DELICIAS;11-LAS DELICIAS;0;0;1;3
11;0;SIN CORREGIMIENTO;12;CAFE MADRID EL TUNEL;11-CAFE MADRID EL TUNEL;0;0;1;5
11;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;11-ALFONSO LOPEZ;0;0;1;1
11;0;SIN CORREGIMIENTO;174;EL BUENO;11-EL BUENO;0;0;1;6
11;0;SIN CORREGIMIENTO;174;EL BUENO;11-EL BUENO;0;0;2;1
11;0;SIN CORREGIMIENTO;194;CORDONCILLO I;11-CORDONCILLO I;0;0;1;1
11;0;SIN CORREGIMIENTO;222;PROVENZA;11-PROVENZA;0;0;1;4
11;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;11-PORVENIR BAJO;0;0;1;30
11;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;11-PORVENIR BAJO;0;0;2;3
11;0;SIN CORREGIMIENTO;225;EL CRISTAL;11-EL CRISTAL;0;0;1;2
11;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;11-GRANJAS DE PROVENZA;0;0;1;19
11;0;SIN CORREGIMIENTO;226;GRANJAS DE PROVENZA;11-GRANJAS DE PROVENZA;0;0;2;3
11;0;SIN CORREGIMIENTO;227;GRANJAS DE JULIO RINCON;11-GRANJAS DE JULIO RINCON;0;0;1;679
11;0;SIN CORREGIMIENTO;227;GRANJAS DE JULIO RINCON;11-GRANJAS DE JULIO RINCON;0;0;2;36
11;0;SIN CORREGIMIENTO;228;EL ROCIO;11-EL ROCIO;0;0;1;720
11;0;SIN CORREGIMIENTO;228;EL ROCIO;11-EL ROCIO;0;0;2;93
11;0;SIN CORREGIMIENTO;229;VILLA SARA;11-VILLA SARA;0;0;1;14
11;0;SIN CORREGIMIENTO;229;VILLA SARA;11-VILLA SARA;0;0;2;7
11;0;SIN CORREGIMIENTO;230;VILLA ALICIA;11-VILLA ALICIA;0;0;1;22
11;0;SIN CORREGIMIENTO;230;VILLA ALICIA;11-VILLA ALICIA;0;0;2;2
11;0;SIN CORREGIMIENTO;231;TOLEDO PLATA ;11-TOLEDO PLATA ;0;0;1;613
11;0;SIN CORREGIMIENTO;231;TOLEDO PLATA ;11-TOLEDO PLATA ;0;0;2;59
11;0;SIN CORREGIMIENTO;232;DANGOND;11-DANGOND;0;0;1;468
11;0;SIN CORREGIMIENTO;232;DANGOND;11-DANGOND;0;0;2;36
11;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"11-LUZ DE SALVACION BAJO		";0;0;1;700
11;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"11-LUZ DE SALVACION BAJO		";0;0;2;56
11;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;11-DELICIAS ALTAS Y BAJAS SUR;0;0;1;121
11;0;SIN CORREGIMIENTO;234;DELICIAS ALTAS Y BAJAS SUR;11-DELICIAS ALTAS Y BAJAS SUR;0;0;2;12
11;0;SIN CORREGIMIENTO;236;VILLA CANDADO;11-VILLA CANDADO;0;0;1;59
11;0;SIN CORREGIMIENTO;236;VILLA CANDADO;11-VILLA CANDADO;0;0;2;4
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;1;315
11;0;SIN CORREGIMIENTO;237;MALPASO;11-MALPASO;0;0;2;42
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;1;228
11;0;SIN CORREGIMIENTO;238;EL PORVENIR;11-EL PORVENIR;0;0;2;71
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;1;1255
11;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;11-MANUELA BELTRAN ;0;0;2;155
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;1;164
11;0;SIN CORREGIMIENTO;240;IGSABELAR;11-IGSABELAR;0;0;2;22
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;1;890
11;0;SIN CORREGIMIENTO;241;SANTAMARIA;11-SANTAMARIA;0;0;2;102
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;1;51
11;0;SIN CORREGIMIENTO;242;COAVICONSA;11-COAVICONSA;0;0;2;13
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;1;413
11;0;SIN CORREGIMIENTO;243;CIUDAD VENECIA ;11-CIUDAD VENECIA ;0;0;2;32
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;1;35
11;0;SIN CORREGIMIENTO;244;VILLA FLOR;11-VILLA FLOR;0;0;2;3
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;1;861
11;0;SIN CORREGIMIENTO;290;LOS CONQUISTADORES;11-LOS CONQUISTADORES;0;0;2;38
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;1;5
11;0;SIN CORREGIMIENTO;326;VIVEROS DE PROVENZA;11-VIVEROS DE PROVENZA;0;0;2;6
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;1;18
11;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;11-BRISAS DE PROVENZA ;0;0;2;1
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;1;634
11;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;11-GRANJAS REAGAN;0;0;2;66
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;1;718
11;0;SIN CORREGIMIENTO;344;BALCONES DEL SUR;11-BALCONES DEL SUR;0;0;2;53
11;0;SIN CORREGIMIENTO;346;JARDINES DE ALTAGRACIA;11-JARDINES DE ALTAGRACIA;0;0;1;1
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;1;858
11;0;SIN CORREGIMIENTO;347;BRISAS DEL PARAISO ;11-BRISAS DEL PARAISO ;0;0;2;59
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;1;737
11;0;SIN CORREGIMIENTO;352;VILLAREAL;11-VILLAREAL;0;0;2;69
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;1;912
11;0;SIN CORREGIMIENTO;361;VILLAS DEL NOGAL;11-VILLAS DEL NOGAL;0;0;2;66
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;1;856
11;0;SIN CORREGIMIENTO;362;PUNTA PARAISO;11-PUNTA PARAISO;0;0;2;49
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;1;217
11;0;SIN CORREGIMIENTO;367;BRISAS DEL PALMAR;11-BRISAS DEL PALMAR;0;0;2;22
11;0;SIN CORREGIMIENTO;999999;BARRIO_S4;11-BARRIO_S4;0;0;1;11
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;1;11
12;0;SIN CORREGIMIENTO;121;QUEBRADA PAN DE AZUCAR;12-QUEBRADA PAN DE AZUCAR;0;0;2;3
12;0;SIN CORREGIMIENTO;123;CABECERA DEL LLANO;12-CABECERA DEL LLANO;0;0;1;3
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;1;5
12;0;SIN CORREGIMIENTO;126;PAN DE AZUCAR;12-PAN DE AZUCAR;0;0;2;2
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;1;11
12;0;SIN CORREGIMIENTO;135;LA CONCORDIA;12-LA CONCORDIA;0;0;2;4
12;0;SIN CORREGIMIENTO;136;SOTOMAYOR;12-SOTOMAYOR;0;0;1;15
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;0;1;2
12;0;SIN CORREGIMIENTO;138;BOLARQUI;12-BOLARQUI;0;0;2;2
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;0;1;6
12;0;SIN CORREGIMIENTO;139;MERCEDES;12-MERCEDES;0;0;2;2
12;0;SIN CORREGIMIENTO;140;CONUCOS;12-CONUCOS;0;0;1;4
12;0;SIN CORREGIMIENTO;161;PUERTA DEL SOL;12-PUERTA DEL SOL;0;0;1;2
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;0;1;4
12;0;SIN CORREGIMIENTO;201;QUEBRADA LA IGLESIA;12-QUEBRADA LA IGLESIA;0;0;2;1
13;0;SIN CORREGIMIENTO;2;EL PAULON VILLA LINA;13-EL PAULON VILLA LINA;EL PABLÓN;SI;1;3
13;0;SIN CORREGIMIENTO;3;COLORADOS;13-COLORADOS;0;0;1;8
13;0;SIN CORREGIMIENTO;32;MARIA PAZ;13-MARIA PAZ;0;0;1;5
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;1;12
13;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;13-LIZCANO I Y II;0;0;2;1
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;1;4
13;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;13-TRANSICION I AL V;0;0;2;1
13;0;SIN CORREGIMIENTO;75;SAN RAFAEL;13-SAN RAFAEL;0;0;1;1
13;0;SIN CORREGIMIENTO;76;CHAPINERO;13-CHAPINERO;0;0;1;1
13;0;SIN CORREGIMIENTO;79;LA FERIA;13-LA FERIA;0;0;1;3
13;0;SIN CORREGIMIENTO;95;COMUNEROS;13-COMUNEROS;0;0;1;1
13;0;SIN CORREGIMIENTO;98;SAN FRANCISCO;13-SAN FRANCISCO;0;0;1;1
13;0;SIN CORREGIMIENTO;99;ALARCON;13-ALARCON;0;0;1;1
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;1;126
13;0;SIN CORREGIMIENTO;100;SAN ALONSO;13-SAN ALONSO;0;0;2;31
13;0;SIN CORREGIMIENTO;102;LOS PINOS;13-LOS PINOS;0;0;1;4
13;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;13-EL VENADO DE ORO MORRORRICO;0;0;1;1
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;1;234
13;0;SIN CORREGIMIENTO;107;LOS SAUCES;13-LOS SAUCES;0;0;2;12
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;1;1
13;0;SIN CORREGIMIENTO;110;MORRORRICO;13-MORRORRICO;0;0;2;2
13;0;SIN CORREGIMIENTO;112;EL DIVISO;13-EL DIVISO;0;0;1;3
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;1;288
13;0;SIN CORREGIMIENTO;113;PUERTO RICO;13-PUERTO RICO;0;0;2;18
13;0;SIN CORREGIMIENTO;116;MIRAFLORES;13-MIRAFLORES;0;0;1;8
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;1;24
13;0;SIN CORREGIMIENTO;117;ALBANIA;13-ALBANIA;0;0;2;4
13;0;SIN CORREGIMIENTO;118;LAS AMERICAS;13-LAS AMERICAS;0;0;1;2
13;0;SIN CORREGIMIENTO;119;GALAN;13-GALAN;0;0;1;11
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;1;89
13;0;SIN CORREGIMIENTO;120;ALVAREZ;13-ALVAREZ;ALVAREZ LAS AMERICAS;0;2;19
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;1;11
13;0;SIN CORREGIMIENTO;122;EL PRADO;13-EL PRADO;0;0;2;3
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;1;45
13;0;SIN CORREGIMIENTO;130;CENTRO;13-CENTRO;0;0;2;14
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;0;1;234
13;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;13-ANTONIA SANTOS CENTRO;0;0;2;36
13;0;SIN CORREGIMIENTO;132;MEJORAS PUBLICAS;13-MEJORAS PUBLICAS;0;0;1;6
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;0;1;12
13;0;SIN CORREGIMIENTO;133;LA AURORA;13-LA AURORA;0;0;2;1
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;0;1;2
13;0;SIN CORREGIMIENTO;136;SOTOMAYOR;13-SOTOMAYOR;0;0;2;1
13;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;13-ALFONSO LOPEZ;0;0;1;3
13;0;SIN CORREGIMIENTO;143;LA JOYA;13-LA JOYA;0;0;1;2
13;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;13-CAMPO HERMOSO;0;0;1;10
13;0;SIN CORREGIMIENTO;154;EL PANTANO II;13-EL PANTANO II;0;0;1;5
13;0;SIN CORREGIMIENTO;164;MUTIS;13-MUTIS;0;0;1;1
13;0;SIN CORREGIMIENTO;173;ESTORAQUES;13-ESTORAQUES;0;0;1;12
13;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;13-SAN GERARDO I Y II;0;0;1;2
13;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;13-SAN GERARDO I Y II;0;0;2;2
13;0;SIN CORREGIMIENTO;179;COLOMBIA;13-COLOMBIA;0;0;1;5
13;0;SIN CORREGIMIENTO;182;BUCARAMANGA;13-BUCARAMANGA;0;0;1;4
13;0;SIN CORREGIMIENTO;184;LAURELES;13-LAURELES;0;0;1;10
13;0;SIN CORREGIMIENTO;184;LAURELES;13-LAURELES;0;0;2;2
13;0;SIN CORREGIMIENTO;196;AFRIKA;13-AFRIKA;ASENTAMIENTO EL AFRICA;0;1;2
13;0;SIN CORREGIMIENTO;200;ANTONIA SANTOS SUR;13-ANTONIA SANTOS SUR;0;0;1;9
13;0;SIN CORREGIMIENTO;202;SAN PEDRO;13-SAN PEDRO;0;0;1;5
13;0;SIN CORREGIMIENTO;222;PROVENZA;13-PROVENZA;0;0;2;2
13;0;SIN CORREGIMIENTO;233;"LUZ DE SALVACION BAJO		";"13-LUZ DE SALVACION BAJO		";0;0;1;5
13;0;SIN CORREGIMIENTO;239;MANUELA BELTRAN ;13-MANUELA BELTRAN ;0;0;1;2
13;0;SIN CORREGIMIENTO;274;BOLIVAR;13-BOLIVAR;0;0;1;38
13;0;SIN CORREGIMIENTO;274;BOLIVAR;13-BOLIVAR;0;0;2;7
13;0;SIN CORREGIMIENTO;278;12 DE OCTUBRE;13-12 DE OCTUBRE;0;0;1;10
13;0;SIN CORREGIMIENTO;322;QUINTA BRIGADA;13-QUINTA BRIGADA;0;0;1;75
13;0;SIN CORREGIMIENTO;322;QUINTA BRIGADA;13-QUINTA BRIGADA;0;0;2;24
13;0;SIN CORREGIMIENTO;327;LUZ DE SALVACION ALTO;13-LUZ DE SALVACION ALTO;0;0;1;3
13;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;13-CAMPESTRE NORTE ;0;0;1;3
13;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;13-BRISAS DE PROVENZA ;0;0;1;3
13;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;13-GRANJAS REAGAN;0;0;1;1
13;0;SIN CORREGIMIENTO;345;PASEO DE LA FERIA;13-PASEO DE LA FERIA;0;0;1;1
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;1;14
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;2;1
13;0;SIN CORREGIMIENTO;999999;BARRIO_S4;13-BARRIO_S4;0;0;1;3
14;0;SIN CORREGIMIENTO;0;BARRIO_S4;14-BARRIO_S4;0;0;1;3
14;0;SIN CORREGIMIENTO;40;MIRAMAR;14-MIRAMAR;0;0;1;1
14;0;SIN CORREGIMIENTO;40;MIRAMAR;14-MIRAMAR;0;0;2;1
14;0;SIN CORREGIMIENTO;102;LOS PINOS;14-LOS PINOS;0;0;1;3
14;0;SIN CORREGIMIENTO;103;LA FLORA MORRORRICO;14-LA FLORA MORRORRICO;0;0;1;1
14;0;SIN CORREGIMIENTO;103;LA FLORA MORRORRICO;14-LA FLORA MORRORRICO;0;0;2;1
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;1;367
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;2;23
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;1;312
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;2;28
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;1;40
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;2;4
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;1;1129
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;2;133
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;1;715
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;2;51
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;1;359
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;2;62
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;1;1087
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;2;93
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;1;3162
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;2;314
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;1;1339
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;2;175
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;1;3096
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;2;363
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;1;2459
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;2;226
14;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;14-ALFONSO LOPEZ;0;0;2;1
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;1;1088
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;2;219
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;1;519
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;2;44
15;0;SIN CORREGIMIENTO;82;GIRARDOT;15-GIRARDOT;0;0;2;1
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;1;217
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;2;41
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;1;12
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;2;2
15;0;SIN CORREGIMIENTO;139;MERCEDES;15-MERCEDES;0;0;1;6
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;1;102
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;2;23
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;1;31
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;2;5
15;0;SIN CORREGIMIENTO;143;LA JOYA;15-LA JOYA;0;0;1;1
15;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;15-CHORRERAS DE DON JUAN;0;0;1;4
15;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;15-CHORRERAS DE DON JUAN;0;0;2;1
15;0;SIN CORREGIMIENTO;274;BOLIVAR;15-BOLIVAR;0;0;1;2
16;0;SIN CORREGIMIENTO;203;SAN MARTIN;16-SAN MARTIN;0;0;1;3
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;1;191
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;2;9
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;1;165
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;2;6
16;0;SIN CORREGIMIENTO;215;PORTON DEL TEJAR;16-PORTON DEL TEJAR;0;0;1;1
16;0;SIN CORREGIMIENTO;215;PORTON DEL TEJAR;16-PORTON DEL TEJAR;0;0;2;3
16;0;SIN CORREGIMIENTO;216;ALTOS DEL CACIQUE;16-ALTOS DEL CACIQUE;0;0;1;8
16;0;SIN CORREGIMIENTO;216;ALTOS DEL CACIQUE;16-ALTOS DEL CACIQUE;0;0;2;2
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;1;5
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;2;3
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;1;295
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;2;22
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;1;24
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;2;4
16;0;SIN CORREGIMIENTO;315;LAGOS DEL CACIQUE;16-LAGOS DEL CACIQUE;0;0;1;7
16;0;SIN CORREGIMIENTO;341;BOSQUE DEL CACIQUE;16-BOSQUE DEL CACIQUE;0;0;1;34
