Cod_comuna_x;NOM_COMUNA;Cod_barrio;NOM_BARRIO;BARRIO_AT;Grupo;sexo_persona;personas
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;A;FEMENINO;50
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;A;MASCULINO;49
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;B;FEMENINO;111
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;B;MASCULINO;98
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;C;FEMENINO;52
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;C;MASCULINO;55
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;D;FEMENINO;3
1;01. NORTE;1;EL PAULON VILLA PATRICIA;SI;D;MASCULINO;3
1;01. NORTE;2;EL PAULON VILLA LINA;SI;A;FEMENINO;150
1;01. NORTE;2;EL PAULON VILLA LINA;SI;A;MASCULINO;118
1;01. NORTE;2;EL PAULON VILLA LINA;SI;B;FEMENINO;194
1;01. NORTE;2;EL PAULON VILLA LINA;SI;B;MASCULINO;202
1;01. NORTE;2;EL PAULON VILLA LINA;SI;C;FEMENINO;138
1;01. NORTE;2;EL PAULON VILLA LINA;SI;C;MASCULINO;145
1;01. NORTE;2;EL PAULON VILLA LINA;SI;D;FEMENINO;8
1;01. NORTE;2;EL PAULON VILLA LINA;SI;D;MASCULINO;7
1;01. NORTE;3;COLORADOS;SI;A;FEMENINO;272
1;01. NORTE;3;COLORADOS;SI;A;MASCULINO;220
1;01. NORTE;3;COLORADOS;SI;B;FEMENINO;648
1;01. NORTE;3;COLORADOS;SI;B;MASCULINO;546
1;01. NORTE;3;COLORADOS;SI;C;FEMENINO;550
1;01. NORTE;3;COLORADOS;SI;C;MASCULINO;449
1;01. NORTE;3;COLORADOS;SI;D;FEMENINO;73
1;01. NORTE;3;COLORADOS;SI;D;MASCULINO;78
1;01. NORTE;4;EL PAULON;SI;A;FEMENINO;125
1;01. NORTE;4;EL PAULON;SI;A;MASCULINO;109
1;01. NORTE;4;EL PAULON;SI;B;FEMENINO;303
1;01. NORTE;4;EL PAULON;SI;B;MASCULINO;264
1;01. NORTE;4;EL PAULON;SI;C;FEMENINO;148
1;01. NORTE;4;EL PAULON;SI;C;MASCULINO;159
1;01. NORTE;4;EL PAULON;SI;D;FEMENINO;9
1;01. NORTE;4;EL PAULON;SI;D;MASCULINO;16
1;01. NORTE;5;ROSALTA COLORADOS;NO;A;FEMENINO;30
1;01. NORTE;5;ROSALTA COLORADOS;NO;A;MASCULINO;16
1;01. NORTE;5;ROSALTA COLORADOS;NO;B;FEMENINO;75
1;01. NORTE;5;ROSALTA COLORADOS;NO;B;MASCULINO;75
1;01. NORTE;5;ROSALTA COLORADOS;NO;C;FEMENINO;66
1;01. NORTE;5;ROSALTA COLORADOS;NO;C;MASCULINO;67
1;01. NORTE;5;ROSALTA COLORADOS;NO;D;FEMENINO;11
1;01. NORTE;5;ROSALTA COLORADOS;NO;D;MASCULINO;10
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;A;FEMENINO;61
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;A;MASCULINO;58
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;B;FEMENINO;77
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;B;MASCULINO;71
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;C;FEMENINO;39
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;C;MASCULINO;36
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;D;FEMENINO;3
1;01. NORTE;6;COLORADOS PATIO BONITO;NO;D;MASCULINO;6
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;A;FEMENINO;28
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;A;MASCULINO;23
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;B;FEMENINO;43
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;B;MASCULINO;49
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;C;FEMENINO;22
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;C;MASCULINO;20
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;D;FEMENINO;3
1;01. NORTE;7;CAFE MADRID VILLA ALICIA;NO;D;MASCULINO;2
1;01. NORTE;8;EL ROSAL COLORADOS;SI;A;FEMENINO;100
1;01. NORTE;8;EL ROSAL COLORADOS;SI;A;MASCULINO;82
1;01. NORTE;8;EL ROSAL COLORADOS;SI;B;FEMENINO;127
1;01. NORTE;8;EL ROSAL COLORADOS;SI;B;MASCULINO;103
1;01. NORTE;8;EL ROSAL COLORADOS;SI;C;FEMENINO;130
1;01. NORTE;8;EL ROSAL COLORADOS;SI;C;MASCULINO;114
1;01. NORTE;8;EL ROSAL COLORADOS;SI;D;FEMENINO;12
1;01. NORTE;8;EL ROSAL COLORADOS;SI;D;MASCULINO;13
1;01. NORTE;10;ASENTAMIENTO BARRIO NUEVO;SI;A;FEMENINO;7
1;01. NORTE;10;ASENTAMIENTO BARRIO NUEVO;SI;A;MASCULINO;1
1;01. NORTE;10;ASENTAMIENTO BARRIO NUEVO;SI;B;FEMENINO;6
1;01. NORTE;10;ASENTAMIENTO BARRIO NUEVO;SI;B;MASCULINO;7
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;A;FEMENINO;19
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;A;MASCULINO;10
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;B;FEMENINO;81
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;B;MASCULINO;68
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;C;FEMENINO;40
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;C;MASCULINO;49
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;D;FEMENINO;5
1;01. NORTE;11;DIVINO NIÑO NORTE;NO;D;MASCULINO;3
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;A;FEMENINO;131
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;A;MASCULINO;102
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;B;FEMENINO;155
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;B;MASCULINO;143
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;C;FEMENINO;83
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;C;MASCULINO;79
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;D;FEMENINO;5
1;01. NORTE;12;CAFE MADRID EL TUNEL;NO;D;MASCULINO;16
1;01. NORTE;13;CAFE MADRID LA UNION;NO;A;FEMENINO;13
1;01. NORTE;13;CAFE MADRID LA UNION;NO;A;MASCULINO;15
1;01. NORTE;13;CAFE MADRID LA UNION;NO;B;FEMENINO;25
1;01. NORTE;13;CAFE MADRID LA UNION;NO;B;MASCULINO;24
1;01. NORTE;13;CAFE MADRID LA UNION;NO;C;FEMENINO;15
1;01. NORTE;13;CAFE MADRID LA UNION;NO;C;MASCULINO;17
1;01. NORTE;13;CAFE MADRID LA UNION;NO;D;MASCULINO;1
1;01. NORTE;14;CAFE MADRID;SI;A;FEMENINO;87
1;01. NORTE;14;CAFE MADRID;SI;A;MASCULINO;83
1;01. NORTE;14;CAFE MADRID;SI;B;FEMENINO;178
1;01. NORTE;14;CAFE MADRID;SI;B;MASCULINO;135
1;01. NORTE;14;CAFE MADRID;SI;C;FEMENINO;82
1;01. NORTE;14;CAFE MADRID;SI;C;MASCULINO;88
1;01. NORTE;14;CAFE MADRID;SI;D;FEMENINO;7
1;01. NORTE;14;CAFE MADRID;SI;D;MASCULINO;13
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;A;FEMENINO;91
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;A;MASCULINO;71
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;B;FEMENINO;166
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;B;MASCULINO;148
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;C;FEMENINO;78
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;C;MASCULINO;82
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;D;FEMENINO;1
1;01. NORTE;15;CAFE MADRID LA PLAYA;NO;D;MASCULINO;9
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;A;FEMENINO;29
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;A;MASCULINO;22
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;B;FEMENINO;44
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;B;MASCULINO;32
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;C;FEMENINO;35
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;C;MASCULINO;32
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;D;FEMENINO;6
1;01. NORTE;19;CAFE MADRID LA LOMA;NO;D;MASCULINO;4
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;A;FEMENINO;244
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;A;MASCULINO;159
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;B;FEMENINO;519
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;B;MASCULINO;474
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;C;FEMENINO;279
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;C;MASCULINO;261
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;D;FEMENINO;26
1;01. NORTE;24;CIUDADELA CAFE MADRID ;NO;D;MASCULINO;25
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;A;FEMENINO;71
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;A;MASCULINO;53
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;B;FEMENINO;190
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;B;MASCULINO;169
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;C;FEMENINO;102
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;C;MASCULINO;101
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;D;FEMENINO;12
1;01. NORTE;25;CAFE MADRID EL PLAN;NO;D;MASCULINO;9
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;A;FEMENINO;19
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;A;MASCULINO;16
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;B;FEMENINO;49
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;B;MASCULINO;45
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;C;FEMENINO;13
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;C;MASCULINO;14
1;01. NORTE;26;CAFE MADRID LA VIRGEN;NO;D;MASCULINO;2
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;A;FEMENINO;20
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;A;MASCULINO;9
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;B;FEMENINO;9
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;B;MASCULINO;8
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;C;FEMENINO;4
1;01. NORTE;27;CAFE MADRID EL SUICHE;NO;C;MASCULINO;7
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;A;FEMENINO;66
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;A;MASCULINO;55
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;B;FEMENINO;105
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;B;MASCULINO;95
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;C;FEMENINO;43
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;C;MASCULINO;41
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;D;FEMENINO;3
1;01. NORTE;28;CAFE MADRID EL CABLE;NO;D;MASCULINO;9
1;01. NORTE;29;KENNEDY;SI;A;FEMENINO;169
1;01. NORTE;29;KENNEDY;SI;A;MASCULINO;121
1;01. NORTE;29;KENNEDY;SI;B;FEMENINO;498
1;01. NORTE;29;KENNEDY;SI;B;MASCULINO;390
1;01. NORTE;29;KENNEDY;SI;C;FEMENINO;796
1;01. NORTE;29;KENNEDY;SI;C;MASCULINO;620
1;01. NORTE;29;KENNEDY;SI;D;FEMENINO;159
1;01. NORTE;29;KENNEDY;SI;D;MASCULINO;145
1;01. NORTE;30;VILLA ALEGRIA;NO;A;FEMENINO;77
1;01. NORTE;30;VILLA ALEGRIA;NO;A;MASCULINO;73
1;01. NORTE;30;VILLA ALEGRIA;NO;B;FEMENINO;204
1;01. NORTE;30;VILLA ALEGRIA;NO;B;MASCULINO;177
1;01. NORTE;30;VILLA ALEGRIA;NO;C;FEMENINO;162
1;01. NORTE;30;VILLA ALEGRIA;NO;C;MASCULINO;180
1;01. NORTE;30;VILLA ALEGRIA;NO;D;FEMENINO;10
1;01. NORTE;30;VILLA ALEGRIA;NO;D;MASCULINO;16
1;01. NORTE;31;LAS HAMACAS;SI;A;FEMENINO;71
1;01. NORTE;31;LAS HAMACAS;SI;A;MASCULINO;53
1;01. NORTE;31;LAS HAMACAS;SI;B;FEMENINO;163
1;01. NORTE;31;LAS HAMACAS;SI;B;MASCULINO;142
1;01. NORTE;31;LAS HAMACAS;SI;C;FEMENINO;135
1;01. NORTE;31;LAS HAMACAS;SI;C;MASCULINO;135
1;01. NORTE;31;LAS HAMACAS;SI;D;FEMENINO;11
1;01. NORTE;31;LAS HAMACAS;SI;D;MASCULINO;21
1;01. NORTE;32;MARIA PAZ;SI;A;FEMENINO;226
1;01. NORTE;32;MARIA PAZ;SI;A;MASCULINO;179
1;01. NORTE;32;MARIA PAZ;SI;B;FEMENINO;947
1;01. NORTE;32;MARIA PAZ;SI;B;MASCULINO;796
1;01. NORTE;32;MARIA PAZ;SI;C;FEMENINO;768
1;01. NORTE;32;MARIA PAZ;SI;C;MASCULINO;728
1;01. NORTE;32;MARIA PAZ;SI;D;FEMENINO;59
1;01. NORTE;32;MARIA PAZ;SI;D;MASCULINO;77
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;A;FEMENINO;25
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;A;MASCULINO;16
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;B;FEMENINO;108
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;B;MASCULINO;79
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;C;FEMENINO;105
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;C;MASCULINO;107
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;D;FEMENINO;27
1;01. NORTE;33;ALTOS DEL KENNEDY;SI;D;MASCULINO;21
1;01. NORTE;35;MINUTO DE DIOS;SI;A;FEMENINO;25
1;01. NORTE;35;MINUTO DE DIOS;SI;A;MASCULINO;27
1;01. NORTE;35;MINUTO DE DIOS;SI;B;FEMENINO;150
1;01. NORTE;35;MINUTO DE DIOS;SI;B;MASCULINO;103
1;01. NORTE;35;MINUTO DE DIOS;SI;C;FEMENINO;260
1;01. NORTE;35;MINUTO DE DIOS;SI;C;MASCULINO;225
1;01. NORTE;35;MINUTO DE DIOS;SI;D;FEMENINO;64
1;01. NORTE;35;MINUTO DE DIOS;SI;D;MASCULINO;63
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;A;FEMENINO;23
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;A;MASCULINO;9
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;B;FEMENINO;28
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;B;MASCULINO;24
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;C;FEMENINO;40
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;C;MASCULINO;36
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;D;FEMENINO;5
1;01. NORTE;36;MIRADOR DEL KENNEDY;SI;D;MASCULINO;8
1;01. NORTE;38;COLSEGUROS NORTE;NO;A;FEMENINO;49
1;01. NORTE;38;COLSEGUROS NORTE;NO;A;MASCULINO;25
1;01. NORTE;38;COLSEGUROS NORTE;NO;B;FEMENINO;199
1;01. NORTE;38;COLSEGUROS NORTE;NO;B;MASCULINO;138
1;01. NORTE;38;COLSEGUROS NORTE;NO;C;FEMENINO;255
1;01. NORTE;38;COLSEGUROS NORTE;NO;C;MASCULINO;213
1;01. NORTE;38;COLSEGUROS NORTE;NO;D;FEMENINO;33
1;01. NORTE;38;COLSEGUROS NORTE;NO;D;MASCULINO;43
1;01. NORTE;39;OMAGA I ;SI;A;FEMENINO;6
1;01. NORTE;39;OMAGA I ;SI;A;MASCULINO;4
1;01. NORTE;39;OMAGA I ;SI;B;FEMENINO;48
1;01. NORTE;39;OMAGA I ;SI;B;MASCULINO;34
1;01. NORTE;39;OMAGA I ;SI;C;FEMENINO;37
1;01. NORTE;39;OMAGA I ;SI;C;MASCULINO;44
1;01. NORTE;39;OMAGA I ;SI;D;FEMENINO;11
1;01. NORTE;39;OMAGA I ;SI;D;MASCULINO;10
1;01. NORTE;40;MIRAMAR;SI;A;FEMENINO;27
1;01. NORTE;40;MIRAMAR;SI;A;MASCULINO;15
1;01. NORTE;40;MIRAMAR;SI;B;FEMENINO;90
1;01. NORTE;40;MIRAMAR;SI;B;MASCULINO;71
1;01. NORTE;40;MIRAMAR;SI;C;FEMENINO;114
1;01. NORTE;40;MIRAMAR;SI;C;MASCULINO;113
1;01. NORTE;40;MIRAMAR;SI;D;FEMENINO;14
1;01. NORTE;40;MIRAMAR;SI;D;MASCULINO;19
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;A;FEMENINO;109
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;A;MASCULINO;84
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;B;FEMENINO;232
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;B;MASCULINO;206
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;C;FEMENINO;223
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;C;MASCULINO;200
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;D;FEMENINO;25
1;01. NORTE;41;BALCONES DEL KENNEDY;SI;D;MASCULINO;42
1;01. NORTE;42;VILLA MARIA;SI;A;FEMENINO;57
1;01. NORTE;42;VILLA MARIA;SI;A;MASCULINO;50
1;01. NORTE;42;VILLA MARIA;SI;B;FEMENINO;84
1;01. NORTE;42;VILLA MARIA;SI;B;MASCULINO;71
1;01. NORTE;42;VILLA MARIA;SI;C;FEMENINO;57
1;01. NORTE;42;VILLA MARIA;SI;C;MASCULINO;48
1;01. NORTE;42;VILLA MARIA;SI;D;FEMENINO;4
1;01. NORTE;42;VILLA MARIA;SI;D;MASCULINO;3
1;01. NORTE;43;ASENTAMIENTO VILLA MARIA;NO;B;FEMENINO;2
1;01. NORTE;43;ASENTAMIENTO VILLA MARIA;NO;B;MASCULINO;1
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;A;FEMENINO;66
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;A;MASCULINO;59
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;B;FEMENINO;166
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;B;MASCULINO;148
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;C;FEMENINO;283
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;C;MASCULINO;273
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;D;FEMENINO;34
1;01. NORTE;47;OLAS ALTAS Y BAJAS;SI;D;MASCULINO;32
1;01. NORTE;49;PAISAJES DEL NORTE;NO;A;FEMENINO;52
1;01. NORTE;49;PAISAJES DEL NORTE;NO;A;MASCULINO;45
1;01. NORTE;49;PAISAJES DEL NORTE;NO;B;FEMENINO;170
1;01. NORTE;49;PAISAJES DEL NORTE;NO;B;MASCULINO;151
1;01. NORTE;49;PAISAJES DEL NORTE;NO;C;FEMENINO;135
1;01. NORTE;49;PAISAJES DEL NORTE;NO;C;MASCULINO;139
1;01. NORTE;49;PAISAJES DEL NORTE;NO;D;FEMENINO;9
1;01. NORTE;49;PAISAJES DEL NORTE;NO;D;MASCULINO;16
1;01. NORTE;50;VILLA ROSA;SI;A;FEMENINO;355
1;01. NORTE;50;VILLA ROSA;SI;A;MASCULINO;293
1;01. NORTE;50;VILLA ROSA;SI;B;FEMENINO;1190
1;01. NORTE;50;VILLA ROSA;SI;B;MASCULINO;1068
1;01. NORTE;50;VILLA ROSA;SI;C;FEMENINO;1231
1;01. NORTE;50;VILLA ROSA;SI;C;MASCULINO;1145
1;01. NORTE;50;VILLA ROSA;SI;D;FEMENINO;159
1;01. NORTE;50;VILLA ROSA;SI;D;MASCULINO;174
1;01. NORTE;55;CLAVERIANO;SI;A;FEMENINO;187
1;01. NORTE;55;CLAVERIANO;SI;A;MASCULINO;133
1;01. NORTE;55;CLAVERIANO;SI;B;FEMENINO;357
1;01. NORTE;55;CLAVERIANO;SI;B;MASCULINO;319
1;01. NORTE;55;CLAVERIANO;SI;C;FEMENINO;190
1;01. NORTE;55;CLAVERIANO;SI;C;MASCULINO;160
1;01. NORTE;55;CLAVERIANO;SI;D;FEMENINO;11
1;01. NORTE;55;CLAVERIANO;SI;D;MASCULINO;21
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;A;FEMENINO;124
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;A;MASCULINO;100
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;B;FEMENINO;302
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;B;MASCULINO;303
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;C;FEMENINO;193
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;C;MASCULINO;184
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;D;FEMENINO;10
1;01. NORTE;56;ALTOS DEL PROGRESO;SI;D;MASCULINO;20
1;01. NORTE;88;CAFE MADRID LA 40;NO;A;FEMENINO;1
1;01. NORTE;88;CAFE MADRID LA 40;NO;A;MASCULINO;2
1;01. NORTE;88;CAFE MADRID LA 40;NO;B;FEMENINO;23
1;01. NORTE;88;CAFE MADRID LA 40;NO;B;MASCULINO;21
1;01. NORTE;88;CAFE MADRID LA 40;NO;C;FEMENINO;27
1;01. NORTE;88;CAFE MADRID LA 40;NO;C;MASCULINO;21
1;01. NORTE;88;CAFE MADRID LA 40;NO;D;MASCULINO;2
1;01. NORTE;91;TEJADITOS;NO;A;FEMENINO;13
1;01. NORTE;91;TEJADITOS;NO;A;MASCULINO;6
1;01. NORTE;91;TEJADITOS;NO;B;FEMENINO;1
1;01. NORTE;91;TEJADITOS;NO;B;MASCULINO;2
1;01. NORTE;91;TEJADITOS;NO;C;FEMENINO;2
1;01. NORTE;91;TEJADITOS;NO;C;MASCULINO;1
1;01. NORTE;230;VILLA ALICIA;NO;A;FEMENINO;15
1;01. NORTE;230;VILLA ALICIA;NO;A;MASCULINO;12
1;01. NORTE;230;VILLA ALICIA;NO;B;FEMENINO;37
1;01. NORTE;230;VILLA ALICIA;NO;B;MASCULINO;43
1;01. NORTE;230;VILLA ALICIA;NO;C;FEMENINO;27
1;01. NORTE;230;VILLA ALICIA;NO;C;MASCULINO;32
1;01. NORTE;230;VILLA ALICIA;NO;D;MASCULINO;2
1;01. NORTE;235;DELICIAS NORTE;NO;A;FEMENINO;10
1;01. NORTE;235;DELICIAS NORTE;NO;A;MASCULINO;8
1;01. NORTE;235;DELICIAS NORTE;NO;B;FEMENINO;26
1;01. NORTE;235;DELICIAS NORTE;NO;B;MASCULINO;27
1;01. NORTE;235;DELICIAS NORTE;NO;C;FEMENINO;19
1;01. NORTE;235;DELICIAS NORTE;NO;C;MASCULINO;19
1;01. NORTE;235;DELICIAS NORTE;NO;D;FEMENINO;1
1;01. NORTE;235;DELICIAS NORTE;NO;D;MASCULINO;4
1;01. NORTE;247;LA FORTUNA;NO;A;FEMENINO;62
1;01. NORTE;247;LA FORTUNA;NO;A;MASCULINO;49
1;01. NORTE;247;LA FORTUNA;NO;B;FEMENINO;158
1;01. NORTE;247;LA FORTUNA;NO;B;MASCULINO;128
1;01. NORTE;247;LA FORTUNA;NO;C;FEMENINO;42
1;01. NORTE;247;LA FORTUNA;NO;C;MASCULINO;53
1;01. NORTE;247;LA FORTUNA;NO;D;FEMENINO;3
1;01. NORTE;247;LA FORTUNA;NO;D;MASCULINO;6
1;01. NORTE;281;SAN IGNACIO REAL;NO;A;FEMENINO;28
1;01. NORTE;281;SAN IGNACIO REAL;NO;A;MASCULINO;23
1;01. NORTE;281;SAN IGNACIO REAL;NO;B;FEMENINO;129
1;01. NORTE;281;SAN IGNACIO REAL;NO;B;MASCULINO;115
1;01. NORTE;281;SAN IGNACIO REAL;NO;C;FEMENINO;61
1;01. NORTE;281;SAN IGNACIO REAL;NO;C;MASCULINO;65
1;01. NORTE;281;SAN IGNACIO REAL;NO;D;FEMENINO;1
1;01. NORTE;281;SAN IGNACIO REAL;NO;D;MASCULINO;1
1;01. NORTE;291;CAMINOS DE PAZ;NO;A;FEMENINO;25
1;01. NORTE;291;CAMINOS DE PAZ;NO;A;MASCULINO;15
1;01. NORTE;291;CAMINOS DE PAZ;NO;B;FEMENINO;40
1;01. NORTE;291;CAMINOS DE PAZ;NO;B;MASCULINO;34
1;01. NORTE;291;CAMINOS DE PAZ;NO;C;FEMENINO;13
1;01. NORTE;291;CAMINOS DE PAZ;NO;C;MASCULINO;19
1;01. NORTE;291;CAMINOS DE PAZ;NO;D;MASCULINO;3
1;01. NORTE;297;TEJAR II;SI;A;FEMENINO;36
1;01. NORTE;297;TEJAR II;SI;A;MASCULINO;25
1;01. NORTE;297;TEJAR II;SI;B;FEMENINO;164
1;01. NORTE;297;TEJAR II;SI;B;MASCULINO;133
1;01. NORTE;297;TEJAR II;SI;C;FEMENINO;212
1;01. NORTE;297;TEJAR II;SI;C;MASCULINO;190
1;01. NORTE;297;TEJAR II;SI;D;FEMENINO;44
1;01. NORTE;297;TEJAR II;SI;D;MASCULINO;49
1;01. NORTE;298;TEJAR I;SI;A;FEMENINO;36
1;01. NORTE;298;TEJAR I;SI;A;MASCULINO;32
1;01. NORTE;298;TEJAR I;SI;B;FEMENINO;121
1;01. NORTE;298;TEJAR I;SI;B;MASCULINO;108
1;01. NORTE;298;TEJAR I;SI;C;FEMENINO;135
1;01. NORTE;298;TEJAR I;SI;C;MASCULINO;127
1;01. NORTE;298;TEJAR I;SI;D;FEMENINO;20
1;01. NORTE;298;TEJAR I;SI;D;MASCULINO;23
1;01. NORTE;299;OMAGA II;SI;A;FEMENINO;54
1;01. NORTE;299;OMAGA II;SI;A;MASCULINO;50
1;01. NORTE;299;OMAGA II;SI;B;FEMENINO;135
1;01. NORTE;299;OMAGA II;SI;B;MASCULINO;129
1;01. NORTE;299;OMAGA II;SI;C;FEMENINO;102
1;01. NORTE;299;OMAGA II;SI;C;MASCULINO;106
1;01. NORTE;299;OMAGA II;SI;D;FEMENINO;8
1;01. NORTE;299;OMAGA II;SI;D;MASCULINO;16
1;01. NORTE;301;CERVUNION;NO;A;FEMENINO;62
1;01. NORTE;301;CERVUNION;NO;A;MASCULINO;52
1;01. NORTE;301;CERVUNION;NO;B;FEMENINO;99
1;01. NORTE;301;CERVUNION;NO;B;MASCULINO;66
1;01. NORTE;301;CERVUNION;NO;C;FEMENINO;52
1;01. NORTE;301;CERVUNION;NO;C;MASCULINO;51
1;01. NORTE;301;CERVUNION;NO;D;FEMENINO;7
1;01. NORTE;301;CERVUNION;NO;D;MASCULINO;4
