Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;Nivel;personas
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;A;3;26
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;A;4;45
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;A;5;45
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;1;48
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;2;49
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;3;46
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;4;38
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;5;37
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;6;47
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;B;7;44
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;1;27
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;2;26
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;3;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;4;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;5;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;6;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;7;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;8;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;9;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;10;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;11;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;12;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;13;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;15;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;16;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;17;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;C;18;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;1;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;3;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;4;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;13;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;85;CAMILO TORRES;D;21;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;A;2;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;A;3;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;A;4;30
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;A;5;40
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;1;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;2;90
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;3;112
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;4;103
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;5;93
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;6;80
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;B;7;107
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;1;97
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;2;59
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;3;100
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;4;85
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;5;74
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;6;68
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;7;56
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;8;65
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;9;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;10;70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;11;53
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;12;36
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;13;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;14;22
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;15;26
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;16;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;17;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;C;18;29
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;1;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;2;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;3;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;4;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;5;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;6;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;7;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;8;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;9;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;10;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;11;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;12;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;13;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;14;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;16;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;17;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;18;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;19;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;20;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;86;SANTANDER;D;21;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;A;2;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;A;3;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;A;4;33
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;A;5;33
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;1;43
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;2;36
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;3;48
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;4;70
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;5;60
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;6;37
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;B;7;56
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;1;41
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;2;52
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;3;92
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;4;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;5;19
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;6;36
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;7;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;8;29
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;9;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;10;19
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;11;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;12;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;13;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;14;24
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;15;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;16;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;17;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;C;18;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;1;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;2;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;4;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;6;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;7;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;10;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;11;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;14;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;15;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;16;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;17;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;19;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;87;DON BOSCO;D;21;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;A;1;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;A;2;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;A;3;27
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;A;4;33
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;A;5;38
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;1;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;2;68
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;3;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;4;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;5;28
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;6;28
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;B;7;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;1;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;2;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;4;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;5;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;7;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;8;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;9;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;11;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;12;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;13;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;15;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;C;18;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;2;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;3;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;4;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;9;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;12;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;13;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;15;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;18;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;89;NAPOLES CURTIEMBRE;D;21;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;A;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;A;2;22
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;A;3;29
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;A;4;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;A;5;21
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;1;66
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;2;57
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;3;65
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;4;26
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;5;61
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;6;72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;B;7;81
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;1;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;2;40
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;3;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;4;28
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;5;35
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;6;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;7;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;8;22
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;9;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;10;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;11;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;12;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;13;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;14;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;15;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;16;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;C;18;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;1;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;2;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;3;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;8;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;9;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;12;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;13;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;15;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;90;LA GLORIA;D;21;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;A;1;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;A;2;41
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;A;3;71
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;A;4;107
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;A;5;97
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;1;104
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;2;185
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;3;163
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;4;94
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;5;169
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;6;79
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;B;7;106
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;1;72
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;2;100
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;3;75
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;4;35
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;5;57
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;6;31
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;7;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;8;25
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;9;41
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;10;20
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;11;27
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;12;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;13;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;14;22
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;15;23
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;16;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;17;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;C;18;16
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;2;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;3;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;4;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;5;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;6;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;8;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;10;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;12;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;13;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;14;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;15;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;18;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;20;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;92;NARI•O;D;21;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;A;3;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;A;4;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;A;5;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;1;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;2;12
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;3;18
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;4;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;5;32
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;6;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;B;7;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;1;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;2;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;3;13
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;5;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;6;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;7;17
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;8;9
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;9;7
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;11;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;12;14
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;13;15
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;14;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;C;15;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;1;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;4;11
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;7;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;9;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;11;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;14;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;15;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;20;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;93;PIO XII;D;21;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;98;SAN FRANCISCO;B;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;A;4;5
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;B;2;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;B;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;B;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;B;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;C;2;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;C;4;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;C;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;C;17;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;A;2;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;A;3;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;A;4;10
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;A;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;1;4
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;2;2
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;4;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;B;7;3
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;119;GALµN;C;5;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;B;7;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;C;18;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;136;SOTOMAYOR;C;1;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;A;2;8
