Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;tip_actividad_mes;personas
5;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;5-CAMPO HERMOSO;0;0;4;1003
5;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;5-CAMPO HERMOSO;0;0;5;1
5;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;5-CAMPO HERMOSO;0;0;6;191
5;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;5-CAMPO HERMOSO;0;0;7;220
5;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;5-CAMPO HERMOSO;0;0;9;822
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;0;15
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;1;113
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;2;25
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;3;81
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;4;54
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;6;9
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;7;6
5;0;SIN CORREGIMIENTO;146;LA ESMERALDA;5-LA ESMERALDA;0;0;9;31
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;0;41
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;1;334
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;2;58
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;3;160
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;4;153
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;6;24
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;7;28
5;0;SIN CORREGIMIENTO;149;PRIMERO DE MAYO;5-PRIMERO DE MAYO;0;0;9;99
5;0;SIN CORREGIMIENTO;150;VILLAS DEL ROMERO;5-VILLAS DEL ROMERO;0;0;4;1
5;0;SIN CORREGIMIENTO;151;LA ESTRELLA;5-LA ESTRELLA;0;0;0;1
5;0;SIN CORREGIMIENTO;151;LA ESTRELLA;5-LA ESTRELLA;0;0;1;2
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;0;36
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;1;185
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;2;57
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;3;95
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;4;88
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;5;1
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;6;14
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;7;8
5;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;5-QUINTA ESTRELLA;0;0;9;70
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;0;17
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;1;101
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;2;29
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;3;50
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;4;40
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;6;3
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;7;3
5;0;SIN CORREGIMIENTO;153;EL PANTANO I;5-EL PANTANO I;0;0;9;35
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;0;35
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;1;214
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;2;59
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;3;116
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;4;55
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;6;5
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;7;7
5;0;SIN CORREGIMIENTO;154;EL PANTANO II;5-EL PANTANO II;0;0;9;65
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;0;21
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;1;82
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;2;30
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;3;65
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;4;50
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;6;3
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;7;5
5;0;SIN CORREGIMIENTO;155;EL PANTANO III;5-EL PANTANO III;0;0;9;57
5;0;SIN CORREGIMIENTO;168;FUNDADORES I Y II;5-FUNDADORES I Y II;0;0;2;1
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;0;108
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;1;497
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;2;197
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;3;308
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;4;206
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;6;26
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;7;48
5;0;SIN CORREGIMIENTO;173;ESTORAQUES;5-ESTORAQUES;0;0;9;264
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;0;1
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;1;3
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;2;7
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;3;4
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;4;1
5;0;SIN CORREGIMIENTO;175;PUNTA ESTRELLA;5-PUNTA ESTRELLA;0;0;9;3
5;0;SIN CORREGIMIENTO;192;LA SALLE;5-LA SALLE;0;0;1;2
5;0;SIN CORREGIMIENTO;192;LA SALLE;5-LA SALLE;0;0;3;2
5;0;SIN CORREGIMIENTO;192;LA SALLE;5-LA SALLE;0;0;4;1
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;0;2
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;1;11
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;2;7
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;3;6
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;4;6
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;6;1
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;7;4
5;0;SIN CORREGIMIENTO;285;URBANIZACION LOS BUCAROS;5-URBANIZACION LOS BUCAROS;0;0;9;1
5;0;SIN CORREGIMIENTO;296;LA PARCELA;5-LA PARCELA;0;0;1;1
5;0;SIN CORREGIMIENTO;301;CERVUNION;5-CERVUNION;0;0;4;1
5;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;5-CAMPESTRE NORTE ;0;0;2;1
5;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;5-CAMPESTRE NORTE ;0;0;3;1
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;0;9
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;1;37
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;2;27
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;3;27
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;4;23
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;6;9
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;7;1
5;0;SIN CORREGIMIENTO;329;VILLA DEL PRADO;5-VILLA DEL PRADO;0;0;9;13
5;0;SIN CORREGIMIENTO;336;12 DE FEBRERO;5-12 DE FEBRERO;NO;0;1;5
5;0;SIN CORREGIMIENTO;336;12 DE FEBRERO;5-12 DE FEBRERO;NO;0;2;3
5;0;SIN CORREGIMIENTO;336;12 DE FEBRERO;5-12 DE FEBRERO;NO;0;3;3
5;0;SIN CORREGIMIENTO;336;12 DE FEBRERO;5-12 DE FEBRERO;NO;0;4;2
5;0;SIN CORREGIMIENTO;336;12 DE FEBRERO;5-12 DE FEBRERO;NO;0;9;1
5;0;SIN CORREGIMIENTO;370;CAMPO MADRID;5-CAMPO MADRID;0;0;0;1
5;0;SIN CORREGIMIENTO;370;CAMPO MADRID;5-CAMPO MADRID;0;0;1;1
5;0;SIN CORREGIMIENTO;370;CAMPO MADRID;5-CAMPO MADRID;0;0;2;1
6;0;SIN CORREGIMIENTO;99;ALARCON;6-ALARCON;0;0;2;1
6;0;SIN CORREGIMIENTO;99;ALARCON;6-ALARCON;0;0;3;1
6;0;SIN CORREGIMIENTO;99;ALARCON;6-ALARCON;0;0;9;1
6;0;SIN CORREGIMIENTO;130;CENTRO;6-CENTRO;0;0;2;4
6;0;SIN CORREGIMIENTO;130;CENTRO;6-CENTRO;0;0;9;2
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;0;75
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;1;204
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;2;85
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;3;130
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;4;107
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;5;1
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;6;13
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;7;39
6;0;SIN CORREGIMIENTO;135;LA CONCORDIA;6-LA CONCORDIA;0;0;9;76
6;0;SIN CORREGIMIENTO;137;NUEVO SOTOMAYOR;6-NUEVO SOTOMAYOR;0;0;0;1
6;0;SIN CORREGIMIENTO;137;NUEVO SOTOMAYOR;6-NUEVO SOTOMAYOR;0;0;1;1
6;0;SIN CORREGIMIENTO;137;NUEVO SOTOMAYOR;6-NUEVO SOTOMAYOR;0;0;2;2
6;0;SIN CORREGIMIENTO;137;NUEVO SOTOMAYOR;6-NUEVO SOTOMAYOR;0;0;4;1
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;0;9
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;1;37
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;2;23
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;3;17
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;4;16
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;7;10
6;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;6-CHORRERAS DE DON JUAN;0;0;9;11
6;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;6-CAMPO HERMOSO;0;0;2;1
6;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;6-CAMPO HERMOSO;0;0;3;1
6;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;6-CAMPO HERMOSO;0;0;4;1
6;0;SIN CORREGIMIENTO;145;CAMPO HERMOSO;6-CAMPO HERMOSO;0;0;9;2
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;0;40
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;1;196
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;2;79
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;3;96
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;4;89
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;6;18
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;7;21
6;0;SIN CORREGIMIENTO;156;CANDILES;6-CANDILES;0;0;9;62
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;0;74
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;1;379
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;2;112
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;3;175
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;4;168
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;6;32
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;7;35
6;0;SIN CORREGIMIENTO;157;SAN MIGUEL;6-SAN MIGUEL;0;0;9;115
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;0;9
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;1;3
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;2;14
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;3;2
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;4;2
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;7;7
6;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;6-GOMEZ NIÑO;0;0;9;7
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;0;39
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;1;239
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;2;69
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;3;95
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;4;75
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;6;7
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;7;22
6;0;SIN CORREGIMIENTO;159;RICAURTE;6-RICAURTE;0;0;9;55
6;0;SIN CORREGIMIENTO;160;LA CEIBA;6-LA CEIBA;0;0;0;3
6;0;SIN CORREGIMIENTO;160;LA CEIBA;6-LA CEIBA;0;0;1;3
6;0;SIN CORREGIMIENTO;160;LA CEIBA;6-LA CEIBA;0;0;2;8
6;0;SIN CORREGIMIENTO;160;LA CEIBA;6-LA CEIBA;0;0;3;2
6;0;SIN CORREGIMIENTO;160;LA CEIBA;6-LA CEIBA;0;0;4;2
6;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;6-CIUDADELA REAL DE MINAS ;0;0;7;1
6;0;SIN CORREGIMIENTO;180;CANELOS;6-CANELOS;0;0;0;1
6;0;SIN CORREGIMIENTO;180;CANELOS;6-CANELOS;0;0;1;4
6;0;SIN CORREGIMIENTO;180;CANELOS;6-CANELOS;0;0;3;1
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;0;15
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;1;5
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;2;9
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;3;4
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;4;5
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;7;6
6;0;SIN CORREGIMIENTO;191;LA VICTORIA;6-LA VICTORIA;0;0;9;10
6;0;SIN CORREGIMIENTO;194;CORDONCILLO I;6-CORDONCILLO I;0;0;0;1
6;0;SIN CORREGIMIENTO;194;CORDONCILLO I;6-CORDONCILLO I;0;0;1;1
6;0;SIN CORREGIMIENTO;194;CORDONCILLO I;6-CORDONCILLO I;0;0;2;4
6;0;SIN CORREGIMIENTO;194;CORDONCILLO I;6-CORDONCILLO I;0;0;3;2
6;0;SIN CORREGIMIENTO;194;CORDONCILLO I;6-CORDONCILLO I;0;0;4;1
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;0;2
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;2;3
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;3;3
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;4;1
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;7;2
6;0;SIN CORREGIMIENTO;195;PABLO VI;6-PABLO VI;0;0;9;1
6;0;SIN CORREGIMIENTO;274;BOLIVAR;6-BOLIVAR;0;0;4;1
6;0;SIN CORREGIMIENTO;286;MACAREGUA;6-MACAREGUA;0;0;1;1
6;0;SIN CORREGIMIENTO;286;MACAREGUA;6-MACAREGUA;0;0;9;1
6;0;SIN CORREGIMIENTO;308;LA CUÑITA;6-LA CUÑITA;0;0;1;1
7;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;7-ANTONIA SANTOS CENTRO;0;0;2;1
7;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;7-ANTONIA SANTOS CENTRO;0;0;3;1
7;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;7-GOMEZ NIÑO;0;0;2;3
7;0;SIN CORREGIMIENTO;158;GOMEZ NIÑO;7-GOMEZ NIÑO;0;0;9;2
7;0;SIN CORREGIMIENTO;159;RICAURTE;7-RICAURTE;0;0;0;2
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;0;7
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;1;5
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;2;26
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;3;11
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;4;7
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;7;6
7;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;7-CIUDADELA REAL DE MINAS ;0;0;9;6
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;0;29
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;1;159
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;2;65
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;3;97
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;4;69
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;6;10
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;7;13
7;0;SIN CORREGIMIENTO;163;BALCONCITOS;7-BALCONCITOS;0;0;9;39
7;0;SIN CORREGIMIENTO;164;MUTIS;7-MUTIS;0;0;0;3
7;0;SIN CORREGIMIENTO;164;MUTIS;7-MUTIS;0;0;1;1
7;0;SIN CORREGIMIENTO;164;MUTIS;7-MUTIS;0;0;2;3
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;0;16
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;1;17
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;2;31
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;3;18
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;4;6
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;7;4
7;0;SIN CORREGIMIENTO;171;CIUDAD BOLIVAR;7-CIUDAD BOLIVAR;0;0;9;7
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;0;2
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;1;1
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;2;5
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;3;2
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;7;1
7;0;SIN CORREGIMIENTO;177;LOS ALMENDROS;7-LOS ALMENDROS;0;0;9;2
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;0;1
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;1;3
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;2;24
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;3;5
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;4;4
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;7;4
7;0;SIN CORREGIMIENTO;178;SAN GERARDO I Y II;7-SAN GERARDO I Y II;0;0;9;7
7;0;SIN CORREGIMIENTO;180;CANELOS;7-CANELOS;0;0;2;1
7;0;SIN CORREGIMIENTO;180;CANELOS;7-CANELOS;0;0;7;1
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;0;2
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;1;4
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;2;7
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;3;3
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;4;1
7;0;SIN CORREGIMIENTO;182;BUCARAMANGA;7-BUCARAMANGA;0;0;9;1
7;0;SIN CORREGIMIENTO;184;LAURELES;7-LAURELES;0;0;1;1
7;0;SIN CORREGIMIENTO;187;LOS NARANJOS;7-LOS NARANJOS;0;0;0;3
7;0;SIN CORREGIMIENTO;187;LOS NARANJOS;7-LOS NARANJOS;0;0;2;5
7;0;SIN CORREGIMIENTO;187;LOS NARANJOS;7-LOS NARANJOS;0;0;3;1
7;0;SIN CORREGIMIENTO;187;LOS NARANJOS;7-LOS NARANJOS;0;0;7;1
7;0;SIN CORREGIMIENTO;189;SAMANES;7-SAMANES;0;0;0;1
7;0;SIN CORREGIMIENTO;189;SAMANES;7-SAMANES;0;0;2;3
7;0;SIN CORREGIMIENTO;189;SAMANES;7-SAMANES;0;0;3;2
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;0;2
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;1;1
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;3;1
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;4;2
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;6;1
7;0;SIN CORREGIMIENTO;273;BALCONES DE GRATAMIRA;7-BALCONES DE GRATAMIRA;0;0;9;1
7;0;SIN CORREGIMIENTO;286;MACAREGUA;7-MACAREGUA;0;0;2;1
8;0;SIN CORREGIMIENTO;12;CAFE MADRID EL TUNEL;8-CAFE MADRID EL TUNEL;0;0;2;2
8;0;SIN CORREGIMIENTO;18;5 DE ENERO;8-5 DE ENERO;0;0;0;1
8;0;SIN CORREGIMIENTO;18;5 DE ENERO;8-5 DE ENERO;0;0;4;1
8;0;SIN CORREGIMIENTO;35;MINUTO DE DIOS;8-MINUTO DE DIOS;0;0;2;2
8;0;SIN CORREGIMIENTO;35;MINUTO DE DIOS;8-MINUTO DE DIOS;0;0;3;1
8;0;SIN CORREGIMIENTO;115;BUENAVISTA;8-BUENAVISTA;0;0;1;1
8;0;SIN CORREGIMIENTO;115;BUENAVISTA;8-BUENAVISTA;0;0;2;1
8;0;SIN CORREGIMIENTO;115;BUENAVISTA;8-BUENAVISTA;0;0;4;1
8;0;SIN CORREGIMIENTO;160;LA CEIBA;8-LA CEIBA;0;0;1;1
