Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;ind_leer_escribir;personas
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;1;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;1;8
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;1;565
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;2;40
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;9;48
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;1;52
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;2;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;165;BRISAS DEL MUTIS;9;4
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;1;1026
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;2;57
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;166;MONTERREDONDO;9;103
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;1;11
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;9;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;1;27
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;2;3
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;170;MANZANARES;9;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;1;74
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;2;5
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;172;PRADOS DEL MUTIS;9;3
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;1;2831
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;2;158
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;9;270
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;1;7
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;174;EL BUENO;2;1
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;1;79
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;2;3
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;176;LOS HêROES;9;8
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;1;3
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;360;EL RETIRO MORRORRICO;9;2
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;1;516
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;2;17
17;0;SIN CORREGIMIENTO;0;SIN VEREDA;363;LA GRAN LADERA;9;61
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;1;42
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;2;3
99;0;SIN CORREGIMIENTO;0;SIN VEREDA;0;BARRIO_S4;9;7
99;0;SIN CORREGIMIENTO;246;EL PEDREGAL;0;BARRIO_S4;1;3
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;1;32
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;2;1
99;0;SIN CORREGIMIENTO;255;LOS SANTOS;0;BARRIO_S4;9;6
99;0;SIN CORREGIMIENTO;261;VIJAGUAL;0;BARRIO_S4;1;7
99;0;SIN CORREGIMIENTO;261;VIJAGUAL;0;BARRIO_S4;9;2
99;0;SIN CORREGIMIENTO;267;LA SABANA;0;BARRIO_S4;1;4
99;0;SIN CORREGIMIENTO;269;ANGELINOS;0;BARRIO_S4;1;1
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;1;10
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;2;1
99;0;SIN CORREGIMIENTO;277;SANTA BARBARA;0;BARRIO_S4;9;1
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;1;53
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;2;4
99;0;SIN CORREGIMIENTO;295;EL NOGAL;0;BARRIO_S4;9;8
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;1;11
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;2;1
99;0;SIN CORREGIMIENTO;358;VILLA CARMELO;0;BARRIO_S4;9;2
99;0;SIN CORREGIMIENTO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;4
99;0;SIN CORREGIMIENTO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;9;1
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;1;142
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;2;15
99;1;CORREGIMIENTO UNO;0;SIN VEREDA;0;BARRIO_S4;9;14
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;1;10
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;2;1
99;1;CORREGIMIENTO UNO;246;EL PEDREGAL;0;BARRIO_S4;9;1
99;1;CORREGIMIENTO UNO;248;LA MALA•A;0;BARRIO_S4;1;1
99;1;CORREGIMIENTO UNO;250;RETIRO GRANDE;0;BARRIO_S4;1;3
99;1;CORREGIMIENTO UNO;250;RETIRO GRANDE;0;BARRIO_S4;9;1
99;1;CORREGIMIENTO UNO;255;LOS SANTOS;0;BARRIO_S4;1;5
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;1;185
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;2;13
99;1;CORREGIMIENTO UNO;261;VIJAGUAL;0;BARRIO_S4;9;13
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;1;119
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;2;13
99;1;CORREGIMIENTO UNO;262;SAN CAYETANO;0;BARRIO_S4;9;13
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;1;183
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;2;19
99;1;CORREGIMIENTO UNO;263;EL ABURRIDO;0;BARRIO_S4;9;11
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;1;56
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;2;8
99;1;CORREGIMIENTO UNO;264;SAN PEDRO ALTO;0;BARRIO_S4;9;5
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;1;82
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;2;6
99;1;CORREGIMIENTO UNO;265;SANTA RITA;0;BARRIO_S4;9;8
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;1;155
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;2;16
99;1;CORREGIMIENTO UNO;266;SAN IGNACIO;0;BARRIO_S4;9;16
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;1;257
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;2;32
99;1;CORREGIMIENTO UNO;267;LA SABANA;0;BARRIO_S4;9;21
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;1;194
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;2;9
99;1;CORREGIMIENTO UNO;268;LA ESMERALDA;0;BARRIO_S4;9;16
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;1;353
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;2;40
99;1;CORREGIMIENTO UNO;269;ANGELINOS;0;BARRIO_S4;9;34
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;1;281
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;2;16
99;1;CORREGIMIENTO UNO;275;SAN PEDRO BAJO;0;BARRIO_S4;9;30
99;1;CORREGIMIENTO UNO;277;SANTA BARBARA;0;BARRIO_S4;1;6
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;1;7
99;1;CORREGIMIENTO UNO;282;CAPILLA BAJA;0;BARRIO_S4;9;1
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;1;640
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;2;43
99;1;CORREGIMIENTO UNO;295;EL NOGAL;0;BARRIO_S4;9;85
99;1;CORREGIMIENTO UNO;355;EL PEDREGAL;0;BARRIO_S4;1;3
99;1;CORREGIMIENTO UNO;355;EL PEDREGAL;0;BARRIO_S4;9;1
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;1;725
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;2;37
99;1;CORREGIMIENTO UNO;358;VILLA CARMELO;0;BARRIO_S4;9;80
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;359
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;2;27
99;1;CORREGIMIENTO UNO;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;9;51
99;1;CORREGIMIENTO UNO;999;SIN VEREDA;0;BARRIO_S4;1;4
99;1;CORREGIMIENTO UNO;999;SIN VEREDA;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;1;157
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;2;14
99;2;CORREGIMIENTO DOS;0;SIN VEREDA;0;BARRIO_S4;9;12
99;2;CORREGIMIENTO DOS;246;EL PEDREGAL;0;BARRIO_S4;1;11
99;2;CORREGIMIENTO DOS;251;SAN JOSE;0;BARRIO_S4;1;2
99;2;CORREGIMIENTO DOS;251;SAN JOSE;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;1;162
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;2;17
99;2;CORREGIMIENTO DOS;253;ROSA BLANCA;0;BARRIO_S4;9;15
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;1;67
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;2;8
99;2;CORREGIMIENTO DOS;254;CUCHILLA ALTA;0;BARRIO_S4;9;7
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;1;201
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;2;18
99;2;CORREGIMIENTO DOS;255;LOS SANTOS;0;BARRIO_S4;9;23
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;1;156
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;2;16
99;2;CORREGIMIENTO DOS;256;CAPILLA ALTA;0;BARRIO_S4;9;22
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;1;115
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;2;6
99;2;CORREGIMIENTO DOS;258;BOLARQU÷ BAJO;0;BARRIO_S4;9;7
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;1;136
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;2;7
99;2;CORREGIMIENTO DOS;259;MONSERRATE;0;BARRIO_S4;9;7
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;1;155
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;2;15
99;2;CORREGIMIENTO DOS;260;MAGUEYES;0;BARRIO_S4;9;9
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;1;72
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;2;5
99;2;CORREGIMIENTO DOS;265;SANTA RITA;0;BARRIO_S4;9;7
99;2;CORREGIMIENTO DOS;267;LA SABANA;0;BARRIO_S4;1;3
99;2;CORREGIMIENTO DOS;267;LA SABANA;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;1;17
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;269;ANGELINOS;0;BARRIO_S4;9;4
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;1;267
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;2;27
99;2;CORREGIMIENTO DOS;282;CAPILLA BAJA;0;BARRIO_S4;9;15
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;1;109
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;2;14
99;2;CORREGIMIENTO DOS;283;BOLARQU÷ ALTO;0;BARRIO_S4;9;8
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;1;11
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;295;EL NOGAL;0;BARRIO_S4;9;1
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;1;6
99;2;CORREGIMIENTO DOS;358;VILLA CARMELO;0;BARRIO_S4;9;1
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;1;7
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;364;VILLA LUZ CAMPESTRE;0;BARRIO_S4;9;1
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;1;24
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;2;1
99;2;CORREGIMIENTO DOS;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;9;1
99;3;CORREGIMIENTO TRES;0;SIN VEREDA;0;BARRIO_S4;2;1
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;1;159
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;2;6
99;3;CORREGIMIENTO TRES;246;EL PEDREGAL;0;BARRIO_S4;9;20
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;1;346
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;2;20
99;3;CORREGIMIENTO TRES;248;LA MALA•A;0;BARRIO_S4;9;29
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;1;191
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;2;10
99;3;CORREGIMIENTO TRES;249;EL GUALILO ALTO;0;BARRIO_S4;9;13
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;1;111
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;2;11
99;3;CORREGIMIENTO TRES;250;RETIRO GRANDE;0;BARRIO_S4;9;6
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;1;213
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;2;12
99;3;CORREGIMIENTO TRES;251;SAN JOSE;0;BARRIO_S4;9;16
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;1;269
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;2;14
99;3;CORREGIMIENTO TRES;252;RETIRO CHIQUITO;0;BARRIO_S4;9;25
99;3;CORREGIMIENTO TRES;254;CUCHILLA ALTA;0;BARRIO_S4;1;3
99;3;CORREGIMIENTO TRES;255;LOS SANTOS;0;BARRIO_S4;1;3
99;3;CORREGIMIENTO TRES;255;LOS SANTOS;0;BARRIO_S4;2;1
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;1;6
99;3;CORREGIMIENTO TRES;259;MONSERRATE;0;BARRIO_S4;9;1
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;1;271
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;2;18
99;3;CORREGIMIENTO TRES;276;EL GUALILO BAJO;0;BARRIO_S4;9;34
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;1;776
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;2;64
99;3;CORREGIMIENTO TRES;277;SANTA BARBARA;0;BARRIO_S4;9;73
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;1;484
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;2;18
99;3;CORREGIMIENTO TRES;355;EL PEDREGAL;0;BARRIO_S4;9;67
99;3;CORREGIMIENTO TRES;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;1;5
99;3;CORREGIMIENTO TRES;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;2;1
99;3;CORREGIMIENTO TRES;527;RETIRO GRANDE PARTE BAJA;0;BARRIO_S4;9;2
