Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;ind_esta_embarazada;ind_tuvo_hijos;personas
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;9;1;17
2;0;SIN CORREGIMIENTO;0;BARRIO_S4;2-BARRIO_S4;0;0;9;9;282
2;0;SIN CORREGIMIENTO;8;EL ROSAL COLORADOS;2-EL ROSAL COLORADOS;0;0;2;1;1
2;0;SIN CORREGIMIENTO;8;EL ROSAL COLORADOS;2-EL ROSAL COLORADOS;0;0;9;9;1
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;1;1;2
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;1;2;4
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;2;1;218
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;2;2;130
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;9;1;22
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;9;2;2
2;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;2-MIRADOR DE LA UIS;0;0;9;9;455
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;1;1;2
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;1;2;4
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;2;1;238
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;2;2;117
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;9;1;48
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;9;2;1
2;0;SIN CORREGIMIENTO;37;LOS CUADROS;2-LOS CUADROS;0;0;9;9;506
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;1;1;5
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;1;2;6
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;2;1;611
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;2;2;322
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;9;1;159
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;9;2;5
2;0;SIN CORREGIMIENTO;44;VILLA HELENA I Y II;2-VILLA HELENA I Y II;VILLA HELENA I;SI;9;9;1336
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;1;1;4
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;1;2;3
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;2;1;259
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;2;2;110
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;9;1;76
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;9;2;5
2;0;SIN CORREGIMIENTO;45;LOS ANGELES;2-LOS ANGELES;LOS ANGELES;SI;9;9;570
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;1;1;4
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;1;2;1
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;2;1;201
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;2;2;122
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;9;1;24
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;9;2;2
2;0;SIN CORREGIMIENTO;46;JOSE MARIA CORDOBA;2-JOSE MARIA CORDOBA;NUEVO HORIZONTE;SI;9;9;424
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;2;1;19
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;2;2;15
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;9;1;4
2;0;SIN CORREGIMIENTO;47;OLAS ALTAS Y BAJAS;2-OLAS ALTAS Y BAJAS;OLAS BAJAS;SI;9;9;41
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;1;2;1
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;2;1;57
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;2;2;44
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;9;1;22
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;9;2;2
2;0;SIN CORREGIMIENTO;50;VILLA ROSA;2-VILLA ROSA;0;0;9;9;150
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;1;1;4
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;1;2;2
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;2;1;132
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;2;2;76
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;9;1;44
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;9;2;2
2;0;SIN CORREGIMIENTO;51;LIZCANO I Y II;2-LIZCANO I Y II;LIZCANO I;SI;9;9;349
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;1;1;4
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;1;2;4
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;2;1;451
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;2;2;304
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;9;1;156
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;9;2;8
2;0;SIN CORREGIMIENTO;52;ESPERANZA II;2-ESPERANZA II;LA ESPERANZA II;SI;9;9;1090
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;1;1;5
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;1;2;3
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;2;1;261
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;2;2;143
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;9;1;88
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;9;2;1
2;0;SIN CORREGIMIENTO;53;ESPERANZA III;2-ESPERANZA III;LA ESPERANZA III;SI;9;9;600
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;1;1;4
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;1;2;5
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;2;1;266
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;2;2;151
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;9;1;33
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;9;2;5
2;0;SIN CORREGIMIENTO;54;MIRADOR NORTE;2-MIRADOR NORTE;MIRADOR;SI;9;9;616
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;2;1;3
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;9;1;1
2;0;SIN CORREGIMIENTO;57;BOSCONIA ;2-BOSCONIA ;0;0;9;9;6
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;2;1;1
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;2;2;3
2;0;SIN CORREGIMIENTO;58;13 DE JUNIO;2-13 DE JUNIO;0;0;9;9;1
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;2;1;51
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;2;2;36
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;9;1;9
2;0;SIN CORREGIMIENTO;59;LA GRANJITA;2-LA GRANJITA;0;0;9;9;133
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;1;1;4
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;1;2;3
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;2;1;397
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;2;2;230
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;9;1;125
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;9;2;8
2;0;SIN CORREGIMIENTO;61;REGADERO NORTE;2-REGADERO NORTE;REGADERO NORTE;SI;9;9;856
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;1;1;1
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;2;1;43
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;2;2;24
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;9;1;9
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;9;2;1
2;0;SIN CORREGIMIENTO;62;PRIMAVERAL REGADERO;2-PRIMAVERAL REGADERO;SIN GEOJSON;SI;9;9;82
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;1;1;9
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;1;2;1
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;2;1;326
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;2;2;188
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;9;1;100
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;9;2;5
2;0;SIN CORREGIMIENTO;64;LA JUVENTUD;2-LA JUVENTUD;LA JUVENTUD;SI;9;9;742
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;1;1;19
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;1;2;1
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;2;1;326
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;2;2;188
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;9;1;110
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;9;2;2
2;0;SIN CORREGIMIENTO;65;ESPERANZA I;2-ESPERANZA I;LA ESPERANZA I;SI;9;9;776
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;1;1;3
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;2;1;193
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;2;2;109
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;9;1;69
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;9;2;5
2;0;SIN CORREGIMIENTO;66;SAN CRISTOBAL;2-SAN CRISTOBAL;SAN CRISTOBAL;SI;9;9;448
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;1;1;20
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;1;2;12
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;2;1;1339
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;2;2;702
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;9;1;325
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;9;2;10
2;0;SIN CORREGIMIENTO;67;TRANSICION I AL V;2-TRANSICION I AL V;SIN GEOJSON;SI;9;9;2972
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;1;1;1
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;2;1;104
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;2;2;58
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;9;1;17
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;9;2;1
2;0;SIN CORREGIMIENTO;68;NUEVA COLOMBIA;2-NUEVA COLOMBIA;0;0;9;9;223
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;1;1;6
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;1;2;2
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;2;1;556
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;2;2;319
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;9;1;95
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;9;2;5
2;0;SIN CORREGIMIENTO;69;VILLA MERCEDES;2-VILLA MERCEDES;VILLA MERCEDES;SI;9;9;1190
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;1;1;3
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;2;1;85
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;2;2;62
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;9;1;29
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;9;2;2
2;0;SIN CORREGIMIENTO;70;OLITAS;2-OLITAS;0;0;9;9;180
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;1;1;5
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;1;2;3
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;2;1;318
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;2;2;188
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;9;1;82
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;9;2;1
2;0;SIN CORREGIMIENTO;71;BOSQUE NORTE ;2-BOSQUE NORTE ;BOSQUE NORTE;SI;9;9;706
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;1;1;14
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;1;2;7
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;2;1;873
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;2;2;553
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;9;1;218
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;9;2;17
2;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;2-LA INDEPENDENCIA;LA INDEPENDENCIA;SI;9;9;1989
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;1;1;1
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;2;1;32
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;2;2;29
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;9;1;9
2;0;SIN CORREGIMIENTO;74;NORTE BAJO;2-NORTE BAJO;0;0;9;9;76
2;0;SIN CORREGIMIENTO;75;SAN RAFAEL;2-SAN RAFAEL;0;0;2;1;3
2;0;SIN CORREGIMIENTO;75;SAN RAFAEL;2-SAN RAFAEL;0;0;9;9;2
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;2;1;2
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;2;2;1
2;0;SIN CORREGIMIENTO;76;CHAPINERO;2-CHAPINERO;0;0;9;9;2
2;0;SIN CORREGIMIENTO;87;DON BOSCO;2-DON BOSCO;0;0;2;1;1
2;0;SIN CORREGIMIENTO;87;DON BOSCO;2-DON BOSCO;0;0;9;9;1
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;2;1;44
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;2;2;30
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;9;1;14
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;9;2;1
2;0;SIN CORREGIMIENTO;95;COMUNEROS;2-COMUNEROS;0;0;9;9;103
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;2;1;3
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;2;2;1
2;0;SIN CORREGIMIENTO;101;UNIVERSIDAD;2-UNIVERSIDAD;0;0;9;9;4
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;1;1;1
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;2;1;8
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;2;2;6
2;0;SIN CORREGIMIENTO;110;MORRORRICO;2-MORRORRICO;0;0;9;9;15
2;0;SIN CORREGIMIENTO;113;PUERTO RICO;2-PUERTO RICO;0;0;9;1;1
2;0;SIN CORREGIMIENTO;113;PUERTO RICO;2-PUERTO RICO;0;0;9;9;1
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;2;1;1
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;2;2;1
2;0;SIN CORREGIMIENTO;116;MIRAFLORES;2-MIRAFLORES;0;0;9;9;2
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;2;1;3
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;2;2;1
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;9;1;1
2;0;SIN CORREGIMIENTO;153;EL PANTANO I;2-EL PANTANO I;0;0;9;9;6
2;0;SIN CORREGIMIENTO;179;COLOMBIA;2-COLOMBIA;0;0;9;9;3
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;1;1;1
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;2;1;2
2;0;SIN CORREGIMIENTO;223;PORVENIR BAJO;2-PORVENIR BAJO;0;0;9;9;9
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;1;2;1
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;2;1;17
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;2;2;13
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;9;1;8
2;0;SIN CORREGIMIENTO;271;MONEQUE;2-MONEQUE;0;0;9;9;41
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;1;1;3
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;1;2;1
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;2;1;117
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;2;2;65
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;9;1;25
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;9;2;2
2;0;SIN CORREGIMIENTO;337;CIUDADELA CLUB COMFENALCO;2-CIUDADELA CLUB COMFENALCO;0;0;9;9;208
3;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;3-MIRADOR DE LA UIS;0;0;2;1;1
3;0;SIN CORREGIMIENTO;21;MIRADOR DE LA UIS;3-MIRADOR DE LA UIS;0;0;9;9;1
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;2;1;7
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;2;2;2
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;9;1;1
3;0;SIN CORREGIMIENTO;72;LA INDEPENDENCIA;3-LA INDEPENDENCIA;0;0;9;9;19
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;1;1;2
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;1;2;3
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;2;1;135
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;2;2;74
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;9;1;56
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;9;2;5
3;0;SIN CORREGIMIENTO;74;NORTE BAJO;3-NORTE BAJO;NORTE BAJO;SI;9;9;311
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;1;1;8
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;1;2;5
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;2;1;515
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;2;2;281
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;9;1;177
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;9;2;20
3;0;SIN CORREGIMIENTO;75;SAN RAFAEL;3-SAN RAFAEL;SAN RAFAEL;SI;9;9;1098
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;1;1;2
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;1;2;1
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;2;1;221
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;2;2;135
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;9;1;82
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;9;2;3
3;0;SIN CORREGIMIENTO;76;CHAPINERO;3-CHAPINERO;CHAPINERO;SI;9;9;488
