Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_vereda;NOM_VEREDA;Cod_barrio;NOM_BARRIO;Grupo;personas
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;279;DIVINO NI•O CENTRO ;D;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;A;63
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;B;437
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;C;809
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;280;RESERVA DE LA INMACULADA;D;208
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;A;163
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;B;424
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;C;194
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;307;MILAGRO DE DIOS;D;27
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;A;38
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;B;48
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;C;31
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;325;MAR÷A AUXILIADORA;D;8
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;A;51
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;B;242
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;C;256
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;D;47
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;A;67
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;B;473
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;C;692
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;345;PASEO DE LA FERIA;D;120
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;356;BAVARIA;A;6
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;359;GETSEMANI;B;1
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;A;802
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;B;917
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;C;311
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;365;VILLAS DE GIRARDOT;D;19
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;A;431
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;B;1162
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;C;706
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;368;URBANIZACI‡N LA INMACULADA;D;117
4;0;SIN CORREGIMIENTO;0;SIN VEREDA;999999;BARRIO_S4;D;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;A;248
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;B;416
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;C;245
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;17;RINC‡N DE LA PAZ;D;37
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;82;GIRARDOT;B;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;A;3
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;B;14
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;C;35
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;141;GARC÷A ROVIRA;D;12
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;A;287
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;B;1114
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;C;1498
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;142;ALFONSO L‡PEZ;D;441
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;A;174
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;B;664
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;C;988
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;143;LA JOYA;D;200
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;A;39
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;B;208
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;C;341
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;D;72
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;A;685
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;B;2354
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;C;3101
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;D;736
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;A;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;B;127
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;C;167
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;146;LA ESMERALDA;D;30
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;A;33
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;B;271
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;C;474
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;149;PRIMERO DE MAYO;D;119
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;150;VILLAS DEL ROMERO;C;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;B;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;151;LA ESTRELLA;D;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;A;53
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;B;104
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;C;314
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;152;QUINTA ESTRELLA;D;83
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;A;42
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;B;133
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;C;95
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;153;EL PANTANO I;D;8
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;A;71
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;B;240
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;C;214
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;154;EL PANTANO II;D;31
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;A;63
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;B;161
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;C;79
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;155;EL PANTANO III;D;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;168;FUNDADORES I Y II;B;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;A;222
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;B;682
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;C;661
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;173;ESTORAQUES;D;89
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;175;PUNTA ESTRELLA;A;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;175;PUNTA ESTRELLA;B;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;175;PUNTA ESTRELLA;C;7
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;B;5
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;285;URBANIZACI‡N LOS BUCAROS;B;12
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;285;URBANIZACI‡N LOS BUCAROS;C;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;285;URBANIZACI‡N LOS BUCAROS;D;13
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;296;LA PARCELA;C;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;301;CERVUNION;C;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;328;CAMPESTRE NORTE ;B;2
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;A;9
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;B;47
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;C;70
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;329;VILLA DEL PRADO;D;20
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;336;12 DE FEBRERO;B;4
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;336;12 DE FEBRERO;C;10
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;B;1
5;0;SIN CORREGIMIENTO;0;SIN VEREDA;370;CAMPO MADRID;C;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;99;ALARC‡N;A;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;130;CENTRO;A;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;A;96
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;B;277
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;C;275
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;135;LA CONCORDIA;D;82
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;137;NUEVO SOTOMAYOR;C;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;137;NUEVO SOTOMAYOR;D;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;A;10
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;B;50
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;C;56
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;144;CHORRERAS DE DON JUAN;D;7
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;145;CAMPO HERMOSO;A;5
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;A;33
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;B;184
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;C;295
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;156;CANDILES;D;89
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;A;66
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;B;312
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;C;565
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;157;SAN MIGUEL;D;147
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;A;8
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;B;19
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;C;17
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;A;20
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;B;184
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;C;311
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;D;86
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;A;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;B;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;C;10
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;C;1
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;C;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;D;4
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;A;6
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;B;29
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;C;15
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;D;4
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;A;4
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;B;3
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;C;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;A;9
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;B;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;C;1
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;274;BOL÷VAR;C;1
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;286;MACAREGUA;C;2
6;0;SIN CORREGIMIENTO;0;SIN VEREDA;308;LA CU•ITA;C;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;131;ANTONIA SANTOS CENTRO;B;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;158;GOMEZ NI•O;B;5
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;159;RICAURTE;C;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;A;11
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;B;37
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;C;15
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;162;CIUDADELA REAL DE MINAS ;D;5
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;A;35
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;B;146
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;C;241
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;163;BALCONCITOS;D;59
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;B;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;C;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;164;MUTIS;D;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;A;20
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;B;30
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;C;43
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;171;CIUDAD BOLIVAR;D;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;177;LOS ALMENDROS;A;9
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;177;LOS ALMENDROS;B;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;177;LOS ALMENDROS;D;3
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;A;21
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;B;18
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;C;9
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;B;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;C;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;A;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;B;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;C;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;C;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;187;LOS NARANJOS;B;5
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;187;LOS NARANJOS;C;4
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;187;LOS NARANJOS;D;1
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;189;SAMANES;B;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;189;SAMANES;C;4
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;273;BALCONES DE GRATAMIRA;B;2
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;273;BALCONES DE GRATAMIRA;C;6
7;0;SIN CORREGIMIENTO;0;SIN VEREDA;286;MACAREGUA;C;1
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;12;CAFê MADRID EL TÈNEL;B;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;18;5 DE ENERO;B;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;35;MINUTO DE DIOS;A;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;115;BUENAVISTA;C;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;160;LA CEIBA;C;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;A;317
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;B;817
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;C;748
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;178;SAN GERARDO I Y II;D;123
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;A;37
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;B;122
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;C;118
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;179;COLOMBIA;D;10
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;A;54
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;B;361
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;C;606
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;180;CANELOS;D;187
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;A;49
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;B;131
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;C;72
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;181;MANZANA 10;D;25
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;A;469
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;B;1422
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;C;1548
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;182;BUCARAMANGA;D;244
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;183;PE•‡N DEL VALLE;B;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;183;PE•‡N DEL VALLE;C;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;A;112
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;B;221
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;C;116
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;184;LAURELES;D;8
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;A;22
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;B;155
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;C;109
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;185;CORDONCILLO II;D;19
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;B;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;191;LA VICTORIA;C;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;A;207
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;B;330
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;C;254
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;194;CORDONCILLO I;D;47
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;A;323
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;B;752
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;C;974
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;195;PABLO VI;D;182
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;A;40
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;B;113
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;C;104
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;196;AFRIKA;D;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;A;18
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;B;42
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;C;32
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;197;20 DE JULIO;D;5
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;198;EL FONCE;A;6
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;198;EL FONCE;B;2
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;A;238
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;B;605
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;C;366
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;199;JUAN XXIII;D;38
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;281;SAN IGNACIO REAL;A;4
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;333;23 DE JUNIO;B;3
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;A;32
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;B;17
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;C;8
8;0;SIN CORREGIMIENTO;0;SIN VEREDA;349;JUAN XXIII CANCHA LA GUACAMAYA;D;1
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;B;3
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;192;LA SALLE;C;8
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;A;16
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;B;99
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;C;194
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;193;NUEVA GRANADA;D;74
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;A;23
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;B;53
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;C;32
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;200;ANTONIA SANTOS SUR;D;2
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;A;31
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;B;195
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;C;158
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;201;QUEBRADA LA IGLESIA;D;32
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;A;77
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;B;288
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;C;299
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;202;SAN PEDRO;D;42
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;A;184
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;B;746
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;C;652
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;203;SAN MART÷N;D;104
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;A;90
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;B;238
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;C;315
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;204;EL SOL I Y II;D;44
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;B;5
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;205;GUAYACANES;C;1
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;A;10
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;B;47
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;C;89
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;207;LA PEDREGOSA;D;41
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;208;DIAMANTE I;A;13
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;208;DIAMANTE I;B;35
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;208;DIAMANTE I;C;17
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;A;48
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;B;120
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;C;101
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;209;LAS CASITAS;D;10
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;210;VILLA INES;A;3
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;210;VILLA INES;B;6
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;210;VILLA INES;C;5
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;211;ASTURIAS;A;4
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;A;14
9;0;SIN CORREGIMIENTO;0;SIN VEREDA;213;LA LIBERTAD;B;65
