Cod_comuna_x;Cod_corregimiento;NOM_CORREGIMIENTO;Cod_barrio;NOM_BARRIO;LLAVE;GEOJSON_BARRIO;BARRIO_AT;sexo_persona;personas
13;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;13-CAMPESTRE NORTE ;0;0;1;1
13;0;SIN CORREGIMIENTO;328;CAMPESTRE NORTE ;13-CAMPESTRE NORTE ;0;0;2;2
13;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;13-BRISAS DE PROVENZA ;0;0;1;1
13;0;SIN CORREGIMIENTO;331;BRISAS DE PROVENZA ;13-BRISAS DE PROVENZA ;0;0;2;2
13;0;SIN CORREGIMIENTO;340;GRANJAS REAGAN;13-GRANJAS REAGAN;0;0;1;1
13;0;SIN CORREGIMIENTO;345;PASEO DE LA FERIA;13-PASEO DE LA FERIA;0;0;1;1
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;1;6
13;0;SIN CORREGIMIENTO;368;URBANIZACION LA INMACULADA;13-URBANIZACION LA INMACULADA;0;0;2;9
13;0;SIN CORREGIMIENTO;999999;BARRIO_S4;13-BARRIO_S4;0;0;1;2
13;0;SIN CORREGIMIENTO;999999;BARRIO_S4;13-BARRIO_S4;0;0;2;1
14;0;SIN CORREGIMIENTO;0;BARRIO_S4;14-BARRIO_S4;0;0;1;2
14;0;SIN CORREGIMIENTO;0;BARRIO_S4;14-BARRIO_S4;0;0;2;1
14;0;SIN CORREGIMIENTO;40;MIRAMAR;14-MIRAMAR;0;0;2;2
14;0;SIN CORREGIMIENTO;102;LOS PINOS;14-LOS PINOS;0;0;2;3
14;0;SIN CORREGIMIENTO;103;LA FLORA MORRORRICO;14-LA FLORA MORRORRICO;0;0;1;2
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;1;173
14;0;SIN CORREGIMIENTO;104;EL VENADO DE ORO MORRORRICO;14-EL VENADO DE ORO MORRORRICO;0;0;2;217
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;1;169
14;0;SIN CORREGIMIENTO;105;LA MALAÑA;14-LA MALAÑA;0;0;2;171
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;1;21
14;0;SIN CORREGIMIENTO;107;LOS SAUCES;14-LOS SAUCES;0;0;2;23
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;1;611
14;0;SIN CORREGIMIENTO;108;LIMONCITO MORRORRICO;14-LIMONCITO MORRORRICO;0;0;2;651
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;1;338
14;0;SIN CORREGIMIENTO;109;VEGAS DE MORRORRICO;14-VEGAS DE MORRORRICO;0;0;2;428
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;1;195
14;0;SIN CORREGIMIENTO;110;MORRORRICO;14-MORRORRICO;0;0;2;226
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;1;515
14;0;SIN CORREGIMIENTO;112;EL DIVISO;14-EL DIVISO;0;0;2;665
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;1;1621
14;0;SIN CORREGIMIENTO;114;BUENOS AIRES;14-BUENOS AIRES;BUENOS AIRES;SI;2;1855
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;1;727
14;0;SIN CORREGIMIENTO;115;BUENAVISTA;14-BUENAVISTA;0;0;2;787
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;1;1587
14;0;SIN CORREGIMIENTO;116;MIRAFLORES;14-MIRAFLORES;MIRAFLORES;SI;2;1872
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;1;1231
14;0;SIN CORREGIMIENTO;117;ALBANIA;14-ALBANIA;0;0;2;1454
14;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;14-ALFONSO LOPEZ;0;0;2;1
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;1;629
14;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;14-EL RETIRO MORRORRICO;0;0;2;678
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;1;251
14;0;SIN CORREGIMIENTO;369;MIRAMANGA;14-MIRAMANGA;0;0;2;312
15;0;SIN CORREGIMIENTO;82;GIRARDOT;15-GIRARDOT;0;0;1;1
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;1;145
15;0;SIN CORREGIMIENTO;130;CENTRO;15-CENTRO;0;0;2;113
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;1;8
15;0;SIN CORREGIMIENTO;131;ANTONIA SANTOS CENTRO;15-ANTONIA SANTOS CENTRO;0;0;2;6
15;0;SIN CORREGIMIENTO;139;MERCEDES;15-MERCEDES;0;0;1;4
15;0;SIN CORREGIMIENTO;139;MERCEDES;15-MERCEDES;0;0;2;2
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;1;56
15;0;SIN CORREGIMIENTO;141;GARCIA ROVIRA;15-GARCIA ROVIRA;0;0;2;69
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;1;15
15;0;SIN CORREGIMIENTO;142;ALFONSO LOPEZ;15-ALFONSO LOPEZ;0;0;2;21
15;0;SIN CORREGIMIENTO;143;LA JOYA;15-LA JOYA;0;0;1;1
15;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;15-CHORRERAS DE DON JUAN;0;0;1;3
15;0;SIN CORREGIMIENTO;144;CHORRERAS DE DON JUAN;15-CHORRERAS DE DON JUAN;0;0;2;2
15;0;SIN CORREGIMIENTO;274;BOLIVAR;15-BOLIVAR;0;0;2;2
16;0;SIN CORREGIMIENTO;203;SAN MARTIN;16-SAN MARTIN;0;0;1;2
16;0;SIN CORREGIMIENTO;203;SAN MARTIN;16-SAN MARTIN;0;0;2;1
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;1;95
16;0;SIN CORREGIMIENTO;205;GUAYACANES;16-GUAYACANES;0;0;2;105
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;1;84
16;0;SIN CORREGIMIENTO;207;LA PEDREGOSA;16-LA PEDREGOSA;0;0;2;87
16;0;SIN CORREGIMIENTO;215;PORTON DEL TEJAR;16-PORTON DEL TEJAR;0;0;1;3
16;0;SIN CORREGIMIENTO;215;PORTON DEL TEJAR;16-PORTON DEL TEJAR;0;0;2;1
16;0;SIN CORREGIMIENTO;216;ALTOS DEL CACIQUE;16-ALTOS DEL CACIQUE;0;0;1;5
16;0;SIN CORREGIMIENTO;216;ALTOS DEL CACIQUE;16-ALTOS DEL CACIQUE;0;0;2;5
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;1;5
16;0;SIN CORREGIMIENTO;217;HACIENDA SAN JUAN;16-HACIENDA SAN JUAN;0;0;2;3
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;1;150
16;0;SIN CORREGIMIENTO;218;SAN EXPEDITO;16-SAN EXPEDITO;0;0;2;167
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;1;14
16;0;SIN CORREGIMIENTO;219;SANTA BARBARA CASAS;16-SANTA BARBARA CASAS;0;0;2;14
16;0;SIN CORREGIMIENTO;315;LAGOS DEL CACIQUE;16-LAGOS DEL CACIQUE;0;0;1;4
16;0;SIN CORREGIMIENTO;315;LAGOS DEL CACIQUE;16-LAGOS DEL CACIQUE;0;0;2;3
16;0;SIN CORREGIMIENTO;341;BOSQUE DEL CACIQUE;16-BOSQUE DEL CACIQUE;0;0;1;17
16;0;SIN CORREGIMIENTO;341;BOSQUE DEL CACIQUE;16-BOSQUE DEL CACIQUE;0;0;2;19
17;0;SIN CORREGIMIENTO;110;MORRORRICO;17-MORRORRICO;0;0;2;2
17;0;SIN CORREGIMIENTO;152;QUINTA ESTRELLA;17-QUINTA ESTRELLA;0;0;2;2
17;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;17-CIUDADELA REAL DE MINAS ;0;0;1;4
17;0;SIN CORREGIMIENTO;162;CIUDADELA REAL DE MINAS ;17-CIUDADELA REAL DE MINAS ;0;0;2;4
17;0;SIN CORREGIMIENTO;164;MUTIS;17-MUTIS;0;0;1;276
17;0;SIN CORREGIMIENTO;164;MUTIS;17-MUTIS;0;0;2;377
17;0;SIN CORREGIMIENTO;165;BRISAS DEL MUTIS;17-BRISAS DEL MUTIS;0;0;1;24
17;0;SIN CORREGIMIENTO;165;BRISAS DEL MUTIS;17-BRISAS DEL MUTIS;0;0;2;34
17;0;SIN CORREGIMIENTO;166;MONTERREDONDO;17-MONTERREDONDO;0;0;1;495
17;0;SIN CORREGIMIENTO;166;MONTERREDONDO;17-MONTERREDONDO;0;0;2;691
17;0;SIN CORREGIMIENTO;168;FUNDADORES I Y II;17-FUNDADORES I Y II;0;0;1;3
17;0;SIN CORREGIMIENTO;168;FUNDADORES I Y II;17-FUNDADORES I Y II;0;0;2;9
17;0;SIN CORREGIMIENTO;170;MANZANARES;17-MANZANARES;0;0;1;16
17;0;SIN CORREGIMIENTO;170;MANZANARES;17-MANZANARES;0;0;2;16
17;0;SIN CORREGIMIENTO;172;PRADOS DEL MUTIS;17-PRADOS DEL MUTIS;0;0;1;37
17;0;SIN CORREGIMIENTO;172;PRADOS DEL MUTIS;17-PRADOS DEL MUTIS;0;0;2;45
17;0;SIN CORREGIMIENTO;173;ESTORAQUES;17-ESTORAQUES;ESTORAQUES;SI;1;1560
17;0;SIN CORREGIMIENTO;173;ESTORAQUES;17-ESTORAQUES;ESTORAQUES;SI;2;1699
17;0;SIN CORREGIMIENTO;174;EL BUENO;17-EL BUENO;0;0;1;4
17;0;SIN CORREGIMIENTO;174;EL BUENO;17-EL BUENO;0;0;2;4
17;0;SIN CORREGIMIENTO;176;LOS HEROES;17-LOS HEROES;0;0;1;35
17;0;SIN CORREGIMIENTO;176;LOS HEROES;17-LOS HEROES;0;0;2;55
17;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;17-EL RETIRO MORRORRICO;0;0;1;2
17;0;SIN CORREGIMIENTO;360;EL RETIRO MORRORRICO;17-EL RETIRO MORRORRICO;0;0;2;3
17;0;SIN CORREGIMIENTO;363;LA GRAN LADERA;17-LA GRAN LADERA;0;0;1;252
17;0;SIN CORREGIMIENTO;363;LA GRAN LADERA;17-LA GRAN LADERA;0;0;2;342
99;0;SIN CORREGIMIENTO;0;BARRIO_S4;99-BARRIO_S4;0;0;1;101
99;0;SIN CORREGIMIENTO;0;BARRIO_S4;99-BARRIO_S4;0;0;2;103
99;1;CORREGIMIENTO UNO;0;BARRIO_S4;99-BARRIO_S4;0;0;1;2247
99;1;CORREGIMIENTO UNO;0;BARRIO_S4;99-BARRIO_S4;0;0;2;2220
99;2;CORREGIMIENTO DOS;0;BARRIO_S4;99-BARRIO_S4;0;0;1;1033
99;2;CORREGIMIENTO DOS;0;BARRIO_S4;99-BARRIO_S4;0;0;2;938
99;3;CORREGIMIENTO TRES;0;BARRIO_S4;99-BARRIO_S4;0;0;1;1618
99;3;CORREGIMIENTO TRES;0;BARRIO_S4;99-BARRIO_S4;0;0;2;1681
